"","date","INDUST_FLOW_cfs"
"812",2002-03-22,1196375.44211136
"813",2002-03-23,1144997.35564032
"814",2002-03-24,782904.1747968
"815",2002-03-25,981076.79404224
"816",2002-03-26,729079.51277952
"817",2002-03-27,-587178.1310976
"818",2002-03-28,-751098.69269568
"819",2002-03-29,-288695.91445632
"820",2002-03-30,396345.23849088
"821",2002-03-31,775564.44815808
"822",2002-04-01,724186.36168704
"823",2002-04-02,910126.10320128
"824",2002-04-03,1064260.3626144
"825",2002-04-04,738865.81496448
"826",2002-04-05,946824.73639488
"827",2002-04-06,824495.95908288
"828",2002-04-07,929698.7075712
"829",2002-04-08,873427.47000768
"830",2002-04-09,1086279.54253056
"831",2002-04-10,1235520.6508512
"832",2002-04-11,836728.83681408
"833",2002-04-12,760884.99488064
"834",2002-04-13,780457.59925056
"835",2002-04-14,594517.85773632
"836",2002-04-15,503994.56252544
"837",2002-04-16,173706.86378304
"838",2002-04-17,276463.03672512
"839",2002-04-18,508887.71361792
"840",2002-04-19,711953.48395584
"841",2002-04-20,538246.6201728
"842",2002-04-21,1010435.70059712
"843",2002-04-22,1355402.85261696
"844",2002-04-23,1487517.93211392
"845",2002-04-24,1541342.5941312
"846",2002-04-25,1245306.95303616
"847",2002-04-26,1279559.01068352
"848",2002-04-27,1120531.60017792
"849",2002-04-28,1211054.8953888
"850",2002-04-29,1426353.54345792
"851",2002-04-30,1419013.8168192
"852",2002-05-01,1384761.75917184
"853",2002-05-02,1423906.96791168
"854",2002-05-03,1213501.47093504
"855",2002-05-04,959057.61412608
"856",2002-05-05,1237967.22639744
"857",2002-05-06,1387208.33471808
"858",2002-05-07,1377422.03253312
"859",2002-05-08,1382315.1836256
"860",2002-05-09,1184142.56438016
"861",2002-05-10,1233074.07530496
"862",2002-05-11,929698.7075712
"863",2002-05-12,966397.3407648
"864",2002-05-13,968843.91631104
"865",2002-05-14,1257539.83076736
"866",2002-05-15,1235520.6508512
"867",2002-05-16,1000649.39841216
"868",2002-05-17,848961.71454528
"869",2002-05-18,714400.05950208
"870",2002-05-19,567605.52672768
"871",2002-05-20,548032.92235776
"872",2002-05-21,406131.54067584
"873",2002-05-22,442830.17386944
"874",2002-05-23,638556.21756864
"875",2002-05-24,523567.16689536
"876",2002-05-25,281356.1878176
"877",2002-05-26,413471.26731456
"878",2002-05-27,472189.08042432
"879",2002-05-28,682594.57740096
"880",2002-05-29,672808.275216
"881",2002-05-30,677701.42630848
"882",2002-05-31,687487.72849344
"883",2002-06-01,567605.52672768
"884",2002-06-02,592071.28219008
"885",2002-06-03,902786.37656256
"886",2002-06-04,875874.04555392
"887",2002-06-05,748652.11714944
"888",2002-06-06,755991.84378816
"889",2002-06-07,628769.91538368
"890",2002-06-08,58717.81310976
"891",2002-06-09,-5137.808647104
"892",2002-06-10,139454.80613568
"893",2002-06-11,-88076.71966464
"894",2002-06-12,-692380.87958592
"895",2002-06-13,-1384761.75917184
"896",2002-06-14,-1365189.15480192
"897",2002-06-15,-1394548.0613568
"898",2002-06-16,-1240413.80194368
"899",2002-06-17,-1110745.29799296
"900",2002-06-18,-758438.4193344
"901",2002-06-19,-574945.2533664
"902",2002-06-20,-528460.31798784
"903",2002-06-21,-985969.94513472
"904",2002-06-22,-1022668.57832832
"905",2002-06-23,-1135211.05345536
"906",2002-06-24,-1211054.8953888
"907",2002-06-25,-1318704.21942336
"908",2002-06-26,-1083832.96698432
"909",2002-06-27,-653235.67084608
"910",2002-06-28,-574945.2533664
"911",2002-06-29,-327841.12319616
"912",2002-06-30,-92969.87075712
"913",2002-07-01,-594517.85773632
"914",2002-07-02,-944378.16084864
"915",2002-07-03,-878320.62110016
"916",2002-07-04,-741312.39051072
"917",2002-07-05,-486868.53370176
"918",2002-07-06,-379219.2096672
"919",2002-07-07,-643449.36866112
"920",2002-07-08,-433043.87168448
"921",2002-07-09,-530906.89353408
"922",2002-07-10,-667915.12412352
"923",2002-07-11,-533353.46908032
"924",2002-07-12,-232424.6768928
"925",2002-07-13,-41591.78428608
"926",2002-07-14,22508.495025408
"927",2002-07-15,-205512.34588416
"928",2002-07-16,-26912.33100864
"929",2002-07-17,122328.777312
"930",2002-07-18,134561.6550432
"931",2002-07-19,200619.19479168
"932",2002-07-20,396345.23849088
"933",2002-07-21,92969.87075712
"934",2002-07-22,-861194.59227648
"935",2002-07-23,-983523.36958848
"936",2002-07-24,-658128.82193856
"937",2002-07-25,-97863.0218496
"938",2002-07-26,1541.3425941312
"939",2002-07-27,3669.86331936
"940",2002-07-28,9786.30218496
"941",2002-07-29,139454.80613568
"942",2002-07-30,-11498.905067328
"943",2002-07-31,190832.89260672
"944",2002-08-01,259337.00790144
"945",2002-08-02,88076.71966464
"946",2002-08-03,141901.38168192
"947",2002-08-04,178600.01487552
"948",2002-08-05,-291142.49000256
"949",2002-08-06,-381665.78521344
"950",2002-08-07,-239764.40353152
"951",2002-08-08,-212852.07252288
"952",2002-08-09,-34252.05764736
"953",2002-08-10,16636.713714432
"954",2002-08-11,23976.440353152
"955",2002-08-12,-4893.15109248
"956",2002-08-13,24465.7554624
"957",2002-08-14,-10520.274848832
"958",2002-08-15,2935.890655488
"959",2002-08-16,18104.659042176
"960",2002-08-17,58717.81310976
"961",2002-08-18,22019.17991616
"962",2002-08-19,61164.388656
"963",2002-08-20,100309.59739584
"964",2002-08-21,156580.83495936
"965",2002-08-22,171260.2882368
"966",2002-08-23,141901.38168192
"967",2002-08-24,151687.68386688
"968",2002-08-25,166367.13714432
"969",2002-08-26,149241.10832064
"970",2002-08-27,210405.49697664
"971",2002-08-28,156580.83495936
"972",2002-08-29,68504.11529472
"973",2002-08-30,-582284.98000512
"974",2002-08-31,-584731.55555136
"975",2002-09-01,-371879.48302848
"976",2002-09-02,-232424.6768928
"977",2002-09-03,-288695.91445632
"978",2002-09-04,-462402.77823936
"979",2002-09-05,-371879.48302848
"980",2002-09-06,-347413.72756608
"981",2002-09-07,-163920.56159808
"982",2002-09-08,15168.768386688
"983",2002-09-09,29358.90655488
"984",2002-09-10,39145.20873984
"985",2002-09-11,-63610.96420224
"986",2002-09-12,-83183.56857216
"987",2002-09-13,4403.835983232
"988",2002-09-14,-4403.835983232
"989",2002-09-15,7339.72663872
"990",2002-09-16,5871.781310976
"991",2002-09-17,14679.45327744
"992",2002-09-18,132115.07949696
"993",2002-09-19,242210.97907776
"994",2002-09-20,198172.61924544
"995",2002-09-21,198172.61924544
"996",2002-09-22,132115.07949696
"997",2002-09-23,39145.20873984
"998",2002-09-24,36698.6331936
"999",2002-09-25,36698.6331936
"1000",2002-09-26,16147.398605184
"1001",2002-09-27,6116.4388656
"1002",2002-09-28,-13456.16550432
"1003",2002-09-29,-1859.3974151424
"1004",2002-09-30,66057.53974848
"1005",2002-10-01,119882.20176576
"1006",2002-10-02,39145.20873984
"1007",2002-10-03,10030.959739584
"1008",2002-10-04,48931.5109248
"1009",2002-10-05,53824.66201728
"1010",2002-10-06,39145.20873984
"1011",2002-10-07,-2691.233100864
"1012",2002-10-08,15731.4807623232
"1013",2002-10-09,34129.728870048
"1014",2002-10-10,52552.4427332352
"1015",2002-10-11,70950.69084096
"1016",2002-10-12,92969.87075712
"1017",2002-10-13,17126.02882368
"1018",2002-10-14,29358.90655488
"1019",2002-10-15,58717.81310976
"1020",2002-10-16,220191.7991616
"1021",2002-10-17,107649.32403456
"1022",2002-10-18,107649.32403456
"1023",2002-10-19,85630.1441184
"1024",2002-10-20,66057.53974848
"1025",2002-10-21,107649.32403456
"1026",2002-10-22,53824.66201728
"1027",2002-10-23,66057.53974848
"1028",2002-10-24,48931.5109248
"1029",2002-10-25,220191.7991616
"1030",2002-10-26,207958.9214304
"1031",2002-10-27,183493.165968
"1032",2002-10-28,149241.10832064
"1033",2002-10-29,303375.36773376
"1034",2002-10-30,146794.5327744
"1035",2002-10-31,249550.70571648
"1036",2002-11-01,100309.59739584
"1037",2002-11-02,95416.44630336
"1038",2002-11-03,291142.49000256
"1039",2002-11-04,374326.05857472
"1040",2002-11-05,310715.09437248
"1041",2002-11-06,107649.32403456
"1042",2002-11-07,44038.35983232
"1043",2002-11-08,139454.80613568
"1044",2002-11-09,205512.34588416
"1045",2002-11-10,247104.13017024
"1046",2002-11-11,-4893.15109248
"1047",2002-11-12,149241.10832064
"1048",2002-11-13,48931.5109248
"1049",2002-11-14,173706.86378304
"1050",2002-11-15,26912.33100864
"1051",2002-11-16,9296.987075712
"1052",2002-11-17,-291142.49000256
"1053",2002-11-18,-526013.7424416
"1054",2002-11-19,-469742.50487808
"1055",2002-11-20,-433043.87168448
"1056",2002-11-21,-149241.10832064
"1057",2002-11-22,15168.768386688
"1058",2002-11-23,-29358.90655488
"1059",2002-11-24,-10764.932403456
"1060",2002-11-25,-12232.8777312
"1061",2002-11-26,-2691.233100864
"1062",2002-11-27,21040.549697664
"1063",2002-11-28,251997.28126272
"1064",2002-11-29,291142.49000256
"1065",2002-11-30,22997.810134656
"1066",2002-12-01,271569.88563264
"1067",2002-12-02,163920.56159808
"1068",2002-12-03,1027.5617294208
"1069",2002-12-04,8318.356857216
"1070",2002-12-05,51378.08647104
"1071",2002-12-06,44038.35983232
"1072",2002-12-07,3669.86331936
"1073",2002-12-08,15168.768386688
"1074",2002-12-09,-308268.51882624
"1075",2002-12-10,-829389.11017536
"1076",2002-12-11,-765778.14597312
"1077",2002-12-12,-689934.30403968
"1078",2002-12-13,-878320.62110016
"1079",2002-12-14,-773117.87261184
"1080",2002-12-15,-459956.20269312
"1081",2002-12-16,-303375.36773376
"1082",2002-12-17,-318054.8210112
"1083",2002-12-18,-266676.73454016
"1084",2002-12-19,-102756.17294208
"1085",2002-12-20,-53824.66201728
"1086",2002-12-21,-141901.38168192
"1087",2002-12-22,-58717.81310976
"1088",2002-12-23,-168813.71269056
"1089",2002-12-24,-117435.62621952
"1090",2002-12-25,18838.631706048
"1091",2002-12-26,56271.23756352
"1092",2002-12-27,53824.66201728
"1093",2002-12-28,66057.53974848
"1094",2002-12-29,46484.93537856
"1095",2002-12-30,-19083.289260672
"1096",2002-12-31,-181046.59042176
"1097",2003-01-01,-249550.70571648
"1098",2003-01-02,-215298.64806912
"1099",2003-01-03,-19572.60436992
"1100",2003-01-04,-3425.205764736
"1101",2003-01-05,20795.89214304
"1102",2003-01-06,6116.4388656
"1103",2003-01-07,-19083.289260672
"1104",2003-01-08,4403.835983232
"1105",2003-01-09,31805.48210112
"1106",2003-01-10,21285.207252288
"1107",2003-01-11,6605.753974848
"1108",2003-01-12,-13456.16550432
"1109",2003-01-13,-15413.425941312
"1110",2003-01-14,733.972663872
"1111",2003-01-15,26912.33100864
"1112",2003-01-16,39145.20873984
"1113",2003-01-17,119882.20176576
"1114",2003-01-18,11988.220176576
"1115",2003-01-19,-15902.74105056
"1116",2003-01-20,6850.411529472
"1117",2003-01-21,29358.90655488
"1118",2003-01-22,151687.68386688
"1119",2003-01-23,413471.26731456
"1120",2003-01-24,-39145.20873984
"1121",2003-01-25,-9296.987075712
"1122",2003-01-26,-4159.178428608
"1123",2003-01-27,-342.5205764736
"1124",2003-01-28,61164.388656
"1125",2003-01-29,73397.2663872
"1126",2003-01-30,68504.11529472
"1127",2003-01-31,56271.23756352
"1128",2003-02-01,68504.11529472
"1129",2003-02-02,107649.32403456
"1130",2003-02-03,-758.4384193344
"1131",2003-02-04,58717.81310976
"1132",2003-02-05,144347.95722816
"1133",2003-02-06,242210.97907776
"1134",2003-02-07,129668.50395072
"1135",2003-02-08,156580.83495936
"1136",2003-02-09,48931.5109248
"1137",2003-02-10,146794.5327744
"1138",2003-02-11,144347.95722816
"1139",2003-02-12,26912.33100864
"1140",2003-02-13,117435.62621952
"1141",2003-02-14,29358.90655488
"1142",2003-02-15,168813.71269056
"1143",2003-02-16,127221.92840448
"1144",2003-02-17,39145.20873984
"1145",2003-02-18,9296.987075712
"1146",2003-02-19,-83183.56857216
"1147",2003-02-20,-46484.93537856
"1148",2003-02-21,-92969.87075712
"1149",2003-02-22,-117435.62621952
"1150",2003-02-23,20061.919479168
"1151",2003-02-24,-100309.59739584
"1152",2003-02-25,-41591.78428608
"1153",2003-02-26,-107649.32403456
"1154",2003-02-27,66057.53974848
"1155",2003-02-28,56271.23756352
"1156",2003-03-01,144347.95722816
"1157",2003-03-02,139454.80613568
"1158",2003-03-03,13945.480613568
"1159",2003-03-04,141901.38168192
"1160",2003-03-05,4893.15109248
"1161",2003-03-06,220191.7991616
"1162",2003-03-07,95416.44630336
"1163",2003-03-08,251997.28126272
"1164",2003-03-09,176153.43932928
"1165",2003-03-10,56271.23756352
"1166",2003-03-11,-1786.0001487552
"1167",2003-03-12,56271.23756352
"1168",2003-03-13,68504.11529472
"1169",2003-03-14,29358.90655488
"1170",2003-03-15,14434.795722816
"1171",2003-03-16,36698.6331936
"1172",2003-03-17,-352306.87865856
"1173",2003-03-18,-244657.554624
"1174",2003-03-19,-122.328777312
"1175",2003-03-20,1639.2056159808
"1176",2003-03-21,-137008.23058944
"1177",2003-03-22,-41591.78428608
"1178",2003-03-23,39145.20873984
"1179",2003-03-24,-21529.864806912
"1180",2003-03-25,-82204.938353664
"1181",2003-03-26,-142880.011900416
"1182",2003-03-27,-203555.085447168
"1183",2003-03-28,-264230.15899392
"1184",2003-03-29,-193646.454484896
"1185",2003-03-30,-123062.749975872
"1186",2003-03-31,-50032.469920608
"1187",2003-04-01,18104.659042176
"1188",2003-04-02,139454.80613568
"1189",2003-04-03,161473.98605184
"1190",2003-04-04,13211.507949696
"1191",2003-04-05,239764.40353152
"1192",2003-04-06,193279.46815296
"1193",2003-04-07,210405.49697664
"1194",2003-04-08,78290.41747968
"1195",2003-04-09,15168.768386688
"1196",2003-04-10,137008.23058944
"1197",2003-04-11,300928.79218752
"1198",2003-04-12,237317.82798528
"1199",2003-04-13,293589.0655488
"1200",2003-04-14,391452.0873984
"1201",2003-04-15,425704.14504576
"1202",2003-04-16,88076.71966464
"1203",2003-04-17,305821.94328
"1204",2003-04-18,411024.69176832
"1205",2003-04-19,379219.2096672
"1206",2003-04-20,149241.10832064
"1207",2003-04-21,56271.23756352
"1208",2003-04-22,254443.85680896
"1209",2003-04-23,420810.99395328
"1210",2003-04-24,310715.09437248
"1211",2003-04-25,212852.07252288
"1212",2003-04-26,-46484.93537856
"1213",2003-04-27,-132115.07949696
"1214",2003-04-28,-242210.97907776
"1215",2003-04-29,-288695.91445632
"1216",2003-04-30,-212852.07252288
"1217",2003-05-01,48931.5109248
"1218",2003-05-02,24465.7554624
"1219",2003-05-03,-29358.90655488
"1220",2003-05-04,-36698.6331936
"1221",2003-05-05,5137.808647104
"1222",2003-05-06,58717.81310976
"1223",2003-05-07,144347.95722816
"1224",2003-05-08,259337.00790144
"1225",2003-05-09,278909.61227136
"1226",2003-05-10,249550.70571648
"1227",2003-05-11,249550.70571648
"1228",2003-05-12,276463.03672512
"1229",2003-05-13,178600.01487552
"1230",2003-05-14,102756.17294208
"1231",2003-05-15,310715.09437248
"1232",2003-05-16,83183.56857216
"1233",2003-05-17,5627.123756352
"1234",2003-05-18,7339.72663872
"1235",2003-05-19,23487.125243904
"1236",2003-05-20,107649.32403456
"1237",2003-05-21,141901.38168192
"1238",2003-05-22,75843.84193344
"1239",2003-05-23,-80736.99302592
"1240",2003-05-24,-154134.25941312
"1241",2003-05-25,-44038.35983232
"1242",2003-05-26,-533353.46908032
"1243",2003-05-27,-768224.72151936
"1244",2003-05-28,-1081386.39143808
"1245",2003-05-29,-1017775.42723584
"1246",2003-05-30,-1020222.00278208
"1247",2003-05-31,-533353.46908032
"1248",2003-06-01,-462402.77823936
"1249",2003-06-02,-291142.49000256
"1250",2003-06-03,-203065.77033792
"1251",2003-06-04,-437937.02277696
"1252",2003-06-05,-325394.54764992
"1253",2003-06-06,-1957.260436992
"1254",2003-06-07,17615.343932928
"1255",2003-06-08,41591.78428608
"1256",2003-06-09,-53824.66201728
"1257",2003-06-10,19572.60436992
"1258",2003-06-11,222638.37470784
"1259",2003-06-12,247104.13017024
"1260",2003-06-13,146794.5327744
"1261",2003-06-14,7829.041747968
"1262",2003-06-15,51378.08647104
"1263",2003-06-16,156580.83495936
"1264",2003-06-17,83183.56857216
"1265",2003-06-18,-176153.43932928
"1266",2003-06-19,-141901.38168192
"1267",2003-06-20,-122328.777312
"1268",2003-06-21,-320501.39655744
"1269",2003-06-22,-623876.7642912
"1270",2003-06-23,-606750.73546752
"1271",2003-06-24,-462402.77823936
"1272",2003-06-25,-386558.93630592
"1273",2003-06-26,-122328.777312
"1274",2003-06-27,-124775.35285824
"1275",2003-06-28,-110095.8995808
"1276",2003-06-29,-29358.90655488
"1277",2003-06-30,-17370.686378304
"1278",2003-07-01,119882.20176576
"1279",2003-07-02,-51378.08647104
"1280",2003-07-03,-53824.66201728
"1281",2003-07-04,36698.6331936
"1282",2003-07-05,36698.6331936
"1283",2003-07-06,-41591.78428608
"1284",2003-07-07,70950.69084096
"1285",2003-07-08,132115.07949696
"1286",2003-07-09,110095.8995808
"1287",2003-07-10,234871.25243904
"1288",2003-07-11,401238.38958336
"1289",2003-07-12,318054.8210112
"1290",2003-07-13,173706.86378304
"1291",2003-07-14,330287.6987424
"1292",2003-07-15,359646.60529728
"1293",2003-07-16,48931.5109248
"1294",2003-07-17,-19327.946815296
"1295",2003-07-18,-225084.95025408
"1296",2003-07-19,-293589.0655488
"1297",2003-07-20,-198172.61924544
"1298",2003-07-21,2691.233100864
"1299",2003-07-22,24465.7554624
"1300",2003-07-23,-2691.233100864
"1301",2003-07-24,36698.6331936
"1302",2003-07-25,-376772.63412096
"1303",2003-07-26,-264230.15899392
"1304",2003-07-27,-366986.331936
"1305",2003-07-28,-479528.80706304
"1306",2003-07-29,-200619.19479168
"1307",2003-07-30,-13945.480613568
"1308",2003-07-31,1247.7535285824
"1309",2003-08-01,11498.905067328
"1310",2003-08-02,-342.5205764736
"1311",2003-08-03,-1443.4795722816
"1312",2003-08-04,-34252.05764736
"1313",2003-08-05,-14924.110832064
"1314",2003-08-06,14434.795722816
"1315",2003-08-07,88076.71966464
"1316",2003-08-08,97863.0218496
"1317",2003-08-09,117435.62621952
"1318",2003-08-10,51378.08647104
"1319",2003-08-11,51378.08647104
"1320",2003-08-12,-92969.87075712
"1321",2003-08-13,-107649.32403456
"1322",2003-08-14,11254.247512704
"1323",2003-08-15,3669.86331936
"1324",2003-08-16,-9052.329521088
"1325",2003-08-17,8563.01441184
"1326",2003-08-18,3914.520873984
"1327",2003-08-19,1932.7946815296
