"","date","L001_RAIN_Inches","L005_RAIN_Inches","L006_RAIN_Inches","LZ40_RAIN_Inches","average_rainfall"
"601","2001-08-23",0,0,0,0,0
"602","2001-08-24",0,0,0,0,0
"603","2001-08-25",0,0,0,0,0
"604","2001-08-26",0,0,0,0,0
"605","2001-08-27",0,0,0,0,0
"606","2001-08-28",0,0,0,0,0
"607","2001-08-29",0,0,0,0.47,0.1175
"608","2001-08-30",2.05,0,0,0,0.5125
"609","2001-08-31",0.02,0,0,0.01,0.0075
"610","2001-09-01",0.27,0,0,0,0.0675
"611","2001-09-02",0,0,0,0,0
"612","2001-09-03",0.03,0.02,0.74,0.21,0.25
"613","2001-09-04",0.04,0,0.01,0,0.0125
"614","2001-09-05",0,0,0,0,0
"615","2001-09-06",0.01,0,0,0,0.0025
"616","2001-09-07",2.18,0.36,0.17,0.22,0.7325
"617","2001-09-08",0.47,0.23,0.03,0.13,0.215
"618","2001-09-09",0.1,0.28,2.19,2.5,1.2675
"619","2001-09-10",0.01,0.31,0.82,1.41,0.6375
"620","2001-09-11",0.02,0.25,0.28,0.18,0.1825
"621","2001-09-12",0.22,1.61,0.17,3.01,1.2525
"622","2001-09-13",0.19,0.46,0.33,0.48,0.365
"623","2001-09-14",0.47,0.37,0.46,0.75,0.5125
"624","2001-09-15",0.01,0,0.01,0,0.005
"625","2001-09-16",0,0,0,0,0
"626","2001-09-17",0,0,0,0,0
"627","2001-09-18",0,0,0,0,0
"628","2001-09-19",0,0,0,0,0
"629","2001-09-20",0,0,0,0,0
"630","2001-09-21",0.02,0,0,0,0.005
"631","2001-09-22",0,0,0,0,0
"632","2001-09-23",0.05,0,0,0,0.0125
"633","2001-09-24",0,0.19,0.28,0,0.1175
"634","2001-09-25",0,0.06,0.06,0.11,0.0575
"635","2001-09-26",0.05,0.06,0.07,0.04,0.055
"636","2001-09-27",0.09,0.13,0.15,0.33,0.175
"637","2001-09-28",1.86,0.51,0.21,0.32,0.725
"638","2001-09-29",0.3,0.36,0.57,0.51,0.435
"639","2001-09-30",0,0,0,0,0
"640","2001-10-01",0,0.01,0,0,0.0025
"641","2001-10-02",0,0,0,0.02,0.005
"642","2001-10-03",0,0,0,0.03,0.0075
"643","2001-10-04",0,0,0,0,0
"644","2001-10-05",0,0.01,0,0,0.0025
"645","2001-10-06",0,0,0,0.01,0.0025
"646","2001-10-07",0.09,0,0,0,0.0225
"647","2001-10-08",0.37,0,0.31,0,0.17
"648","2001-10-09",0,0,0.01,0,0.0025
"649","2001-10-10",0.01,0,0,0,0.0025
"650","2001-10-11",0,0,0,0,0
"651","2001-10-12",0,0,0,0,0
"652","2001-10-13",0,0,0,0,0
"653","2001-10-14",0,0,0,0,0
"654","2001-10-15",0,0,0,0.01,0.0025
"655","2001-10-16",0,0.01,0,0,0.0025
"656","2001-10-17",0,0,0,0,0
"657","2001-10-18",0,0,0,0,0
"658","2001-10-19",0,0,0,0,0
"659","2001-10-20",0.17,0,0,0,0.0425
"660","2001-10-21",2.49,0.01,0.23,0.41,0.785
"661","2001-10-22",0.17,0.04,0.02,0.62,0.2125
"662","2001-10-23",0.23,0.06,0.11,0.81,0.3025
"663","2001-10-24",0.55,0.05,0.07,1.96,0.6575
"664","2001-10-25",0.22,0.23,0.03,0.28,0.19
"665","2001-10-26",0.16,0.07,0.48,0.21,0.23
"666","2001-10-27",0,0,0.7,0,0.175
"667","2001-10-28",0,0.01,0,0,0.0025
"668","2001-10-29",0,0,0,0,0
"669","2001-10-30",0,0,0.43,0.04,0.1175
"670","2001-10-31",0.01,0,0.36,0.07,0.11
"671","2001-11-01",0,0,0.08,0.02,0.025
"672","2001-11-02",0.02,0,0,0,0.005
"673","2001-11-03",0,0,0,0,0
"674","2001-11-04",0.47,0.28,0.14,0.41,0.325
"675","2001-11-05",0.34,0.21,0.21,0.81,0.3925
"676","2001-11-06",0,0,0,0,0
"677","2001-11-07",0,0,0,0,0
"678","2001-11-08",0,0,0,0,0
"679","2001-11-09",0,0,0,0,0
"680","2001-11-10",0,0,0,0,0
"681","2001-11-11",0,0,0,0,0
"682","2001-11-12",0,0,0,0,0
"683","2001-11-13",0,0,0,0,0
"684","2001-11-14",0,0,0,0,0
"685","2001-11-15",0.01,0,0,0,0.0025
"686","2001-11-16",0,0,0,0,0
"687","2001-11-17",0,0,0,0,0
"688","2001-11-18",0,0.01,0,0,0.0025
"689","2001-11-19",0,0.02,0,0,0.005
"690","2001-11-20",0,0,0,0,0
"691","2001-11-21",0,0,0,0,0
"692","2001-11-22",0,0,0,0,0
"693","2001-11-23",0.01,0.21,0,0,0.055
"694","2001-11-24",0,0,0,0,0
"695","2001-11-25",0,0.01,0,0,0.0025
"696","2001-11-26",0,0.02,0,0,0.005
"697","2001-11-27",NA,0,0,0,NA
"698","2001-11-28",NA,0.01,0,0,NA
"699","2001-11-29",NA,0,0,0,NA
"700","2001-11-30",NA,0.01,0,0,NA
"701","2001-12-01",NA,0,0,0,NA
"702","2001-12-02",NA,0,0,0,NA
"703","2001-12-03",NA,0,0.03,0,NA
"704","2001-12-04",NA,0.02,0,0.01,NA
"705","2001-12-05",NA,NA,0,0,NA
"706","2001-12-06",NA,0,0,0,NA
"707","2001-12-07",NA,0.05,0.02,0.52,NA
"708","2001-12-08",NA,0.01,0.01,0,NA
"709","2001-12-09",NA,0,0.02,0,NA
"710","2001-12-10",NA,0.01,0,0,NA
"711","2001-12-11",NA,0.01,0.01,0,NA
"712","2001-12-12",NA,0.01,0.01,0,NA
"713","2001-12-13",NA,0,0,0,NA
"714","2001-12-14",NA,0,0.01,0,NA
"715","2001-12-15",NA,0.01,0,0,NA
"716","2001-12-16",NA,0,0.09,0,NA
"717","2001-12-17",NA,0.01,0,0,NA
"718","2001-12-18",NA,0.03,0.09,0.03,NA
"719","2001-12-19",NA,0,0.02,0,NA
"720","2001-12-20",NA,0,0.01,0,NA
"721","2001-12-21",NA,0.01,0,0,NA
"722","2001-12-22",NA,0,0,0,NA
"723","2001-12-23",NA,0,0,0,NA
"724","2001-12-24",NA,0.03,0,0,NA
"725","2001-12-25",NA,0.02,0.25,0.15,NA
"726","2001-12-26",NA,0.01,0.02,0.09,NA
"727","2001-12-27",0,0,0,0,0
"728","2001-12-28",0,0,0,0,0
"729","2001-12-29",0,0,0,0,0
"730","2001-12-30",0,0,0.01,0,0.0025
"731","2001-12-31",0.14,0.05,0,0.08,0.0675
"732","2002-01-01",0,0.01,0.02,0,0.0075
"733","2002-01-02",0.21,0.38,0.03,0.12,0.185
"734","2002-01-03",0,0,0,0,0
"735","2002-01-04",0.01,0,0,0,0.0025
"736","2002-01-05",0,0,0,0,0
"737","2002-01-06",0.02,0.02,0,0.05,0.0225
"738","2002-01-07",0.01,0,0.01,0,0.005
"739","2002-01-08",0,0,0.01,0,0.0025
"740","2002-01-09",0,0,0,0,0
"741","2002-01-10",0,0,0,0,0
"742","2002-01-11",0,0,0,0,0
"743","2002-01-12",0,0,0,0,0
"744","2002-01-13",0.01,0,0.01,0,0.005
"745","2002-01-14",0.15,0.09,0,0.18,0.105
"746","2002-01-15",0.46,0.09,0.01,0.59,0.2875
"747","2002-01-16",0,0,0,0,0
"748","2002-01-17",0.03,0,0.02,0.03,0.02
"749","2002-01-18",0,0,0,0.01,0.0025
"750","2002-01-19",0,0,0,0,0
"751","2002-01-20",0,0,0,0,0
"752","2002-01-21",0,0,0,0,0
"753","2002-01-22",0,0,0,0,0
"754","2002-01-23",0,0,0,0,0
"755","2002-01-24",0,0,0,0,0
"756","2002-01-25",NA,0,0,0,NA
"757","2002-01-26",NA,0,0,0,NA
"758","2002-01-27",NA,0,0,0,NA
"759","2002-01-28",NA,0,0,0,NA
"760","2002-01-29",NA,0,0,0,NA
"761","2002-01-30",NA,0,0,0,NA
"762","2002-01-31",NA,0,0,0,NA
"763","2002-02-01",NA,0,0,0,NA
"764","2002-02-02",NA,0,0,0,NA
"765","2002-02-03",NA,0,0,0,NA
"766","2002-02-04",NA,0,0,0,NA
"767","2002-02-05",NA,0,0,0,NA
"768","2002-02-06",NA,0,0,0,NA
"769","2002-02-07",NA,0,0,0,NA
"770","2002-02-08",NA,0,0,0,NA
"771","2002-02-09",NA,0.02,0.21,0.03,NA
"772","2002-02-10",NA,0.35,0.23,1.05,NA
"773","2002-02-11",NA,0,0.01,0.01,NA
"774","2002-02-12",NA,0,0,0,NA
"775","2002-02-13",NA,0,0,0,NA
"776","2002-02-14",NA,0.04,0.01,0.03,NA
"777","2002-02-15",NA,0,0.01,0,NA
"778","2002-02-16",NA,0.13,0.14,0.09,NA
"779","2002-02-17",NA,0,0,0,NA
"780","2002-02-18",NA,0,0,0,NA
"781","2002-02-19",NA,0,0,0,NA
"782","2002-02-20",NA,0,0,0,NA
"783","2002-02-21",NA,0,0,0,NA
"784","2002-02-22",NA,0,0.13,0.1,NA
"785","2002-02-23",NA,0.48,0.27,0.55,NA
"786","2002-02-24",NA,0,0,0,NA
"787","2002-02-25",NA,0,0,0,NA
"788","2002-02-26",NA,0,0,0,NA
"789","2002-02-27",0,0,0.28,0,0.07
"790","2002-02-28",0,0,0,0,0
"791","2002-03-01",0,0,0,0,0
"792","2002-03-02",0.02,0,0.03,0,0.0125
"793","2002-03-03",0,0,0,0,0
"794","2002-03-04",0,0,0.01,0.11,0.03
"795","2002-03-05",0,0,0,0,0
"796","2002-03-06",0,0,0,0,0
"797","2002-03-07",0,0.05,0,0.18,0.0575
"798","2002-03-08",0,0.01,0.01,0.01,0.0075
"799","2002-03-09",0,0,0,0,0
"800","2002-03-10",0,0,0.05,0,0.0125
"801","2002-03-11",0,0,0,0,0
"802","2002-03-12",0,0,0,0,0
"803","2002-03-13",0,0,0,0,0
"804","2002-03-14",0,0,0.01,0,0.0025
"805","2002-03-15",0.01,0,0,0,0.0025
"806","2002-03-16",0,0,0.01,0,0.0025
"807","2002-03-17",0,0,0,0,0
"808","2002-03-18",0,0,0.01,0,0.0025
"809","2002-03-19",0,0,0,0,0
"810","2002-03-20",0,0,0,0,0
"811","2002-03-21",0,0,0,0,0
"812","2002-03-22",0,0,0,0,0
"813","2002-03-23",0,0,0,0,0
"814","2002-03-24",0,0,0,0,0
"815","2002-03-25",0,0,0,0,0
"816","2002-03-26",0.05,0.05,0,0.01,0.0275
"817","2002-03-27",0,0,0.01,0,0.0025
"818","2002-03-28",0,0,0,0,0
"819","2002-03-29",0,0,0,0.04,0.01
"820","2002-03-30",0,0,NA,0,NA
"821","2002-03-31",0,0,NA,0,NA
"822","2002-04-01",0.04,0,NA,0,NA
"823","2002-04-02",0,0,NA,0.33,NA
"824","2002-04-03",0.05,0.28,NA,0,NA
"825","2002-04-04",0,0,NA,0,NA
"826","2002-04-05",0,0,NA,0,NA
"827","2002-04-06",0,0,NA,0,NA
"828","2002-04-07",0,0,NA,0,NA
"829","2002-04-08",0,0,NA,0,NA
"830","2002-04-09",0,0,NA,0,NA
"831","2002-04-10",0,0,NA,0,NA
"832","2002-04-11",0,0,NA,0,NA
"833","2002-04-12",0.2,0,NA,0.04,NA
"834","2002-04-13",0,0,NA,0,NA
"835","2002-04-14",0,0.05,NA,0.11,NA
"836","2002-04-15",0,0,0,0,0
"837","2002-04-16",0,0,0.01,0,0.0025
"838","2002-04-17",0.83,0,0.54,0.31,0.42
"839","2002-04-18",0,0,0.01,0,0.0025
"840","2002-04-19",0,0,0,0,0
"841","2002-04-20",0,0,0,0,0
"842","2002-04-21",0,0,0,0,0
"843","2002-04-22",0,0,0,0,0
"844","2002-04-23",0,0,0,0,0
"845","2002-04-24",0,0,0,0,0
"846","2002-04-25",0,0,0,0,0
"847","2002-04-26",0,0,0,0,0
"848","2002-04-27",0,0,0,0,0
"849","2002-04-28",0,0,0,0,0
"850","2002-04-29",0,0,0,0,0
"851","2002-04-30",0,0,0,0,0
"852","2002-05-01",0.01,0,0,0,0.0025
"853","2002-05-02",0.11,0,0,0,0.0275
"854","2002-05-03",0,0,0,0,0
"855","2002-05-04",0,0,0,0,0
"856","2002-05-05",0,0,0,0,0
"857","2002-05-06",0,0,0,0,0
"858","2002-05-07",0,0,0,0,0
"859","2002-05-08",0,0,0,0,0
"860","2002-05-09",0,0,0,0,0
"861","2002-05-10",0,0,0,0,0
"862","2002-05-11",0,0,0,0,0
"863","2002-05-12",0,0,0,0,0
"864","2002-05-13",0,0,0,0,0
"865","2002-05-14",0.41,0.17,0.17,0.57,0.33
"866","2002-05-15",0,0,0,0,0
"867","2002-05-16",0.18,0.04,0,0,0.055
"868","2002-05-17",0.01,0,0,0,0.0025
"869","2002-05-18",0,0,0,0,0
"870","2002-05-19",1.8,0.1,0.65,1.03,0.895
"871","2002-05-20",0.01,0.19,0,0,0.05
"872","2002-05-21",0,0,0,0,0
"873","2002-05-22",0,0,0,0,0
"874","2002-05-23",0,0,0,0,0
"875","2002-05-24",0,0,0,0,0
"876","2002-05-25",0,0,0,0,0
"877","2002-05-26",0,0,0,0,0
"878","2002-05-27",0.01,0,0,0,0.0025
"879","2002-05-28",0,NA,0,0.01,NA
"880","2002-05-29",0,NA,0,0,NA
"881","2002-05-30",0,NA,0,0,NA
"882","2002-05-31",0.14,NA,0,0,NA
"883","2002-06-01",0,NA,0,0,NA
"884","2002-06-02",0.06,NA,0,0,NA
"885","2002-06-03",0,0,0,0.01,0.0025
"886","2002-06-04",0,0,0,0,0
"887","2002-06-05",0,0,0,0,0
"888","2002-06-06",0,0,0,0,0
"889","2002-06-07",0.17,0.11,0,0.06,0.085
"890","2002-06-08",0,0.17,0,0,0.0425
"891","2002-06-09",0,0,0,0,0
"892","2002-06-10",0,0,0.01,0,0.0025
"893","2002-06-11",0,0,0.08,0,0.02
"894","2002-06-12",0.11,0.41,0,0.05,0.1425
"895","2002-06-13",0,0.02,0,0.02,0.01
"896","2002-06-14",0.15,0.36,0.58,0.86,0.4875
"897","2002-06-15",0.35,0.1,0.19,0.42,0.265
"898","2002-06-16",1.54,0.78,1.92,2.32,1.64
"899","2002-06-17",0.18,0.42,0,0.01,0.1525
"900","2002-06-18",0.13,0.42,0.01,0,0.14
"901","2002-06-19",0,0.03,0.35,0.12,0.125
"902","2002-06-20",0.92,0.77,0.52,0.62,0.7075
"903","2002-06-21",0.01,0,0.01,0,0.005
"904","2002-06-22",0.12,0.04,0.21,0.17,0.135
"905","2002-06-23",0.11,0.09,0.97,1.03,0.55
"906","2002-06-24",0,0.1,0.04,0.01,0.0375
"907","2002-06-25",0.85,1.54,0.52,1.07,0.995
"908","2002-06-26",0,0.08,0,0,0.02
"909","2002-06-27",0,0,0.02,0,0.005
"910","2002-06-28",0,0.02,0.03,0.03,0.02
"911","2002-06-29",0,0.02,0.26,0,0.07
"912","2002-06-30",1.52,0,1.41,0.59,0.88
"913","2002-07-01",0.87,0.03,0.42,0.23,0.3875
"914","2002-07-02",0,0.24,0.01,0.01,0.065
"915","2002-07-03",0,0,0,0.03,0.0075
"916","2002-07-04",0,0,0.13,0.01,0.035
"917","2002-07-05",0.15,0.75,0,0.06,0.24
"918","2002-07-06",0,0.67,0.7,0.03,0.35
"919","2002-07-07",0.45,0.25,0,0,0.175
"920","2002-07-08",0.82,1.74,0.36,1.09,1.0025
"921","2002-07-09",0.27,0.09,0.17,0.18,0.1775
"922","2002-07-10",0.13,0.01,0,0.36,0.125
"923","2002-07-11",0.35,0.2,0.5,0.7,0.4375
"924","2002-07-12",0.04,0.36,0.53,0.82,0.4375
"925","2002-07-13",0,0,0.01,0,0.0025
"926","2002-07-14",0,0,0,0,0
"927","2002-07-15",0,0,0,0,0
"928","2002-07-16",0,0,0,0,0
"929","2002-07-17",0.12,0,0,0.03,0.0375
"930","2002-07-18",0,0,0,0,0
"931","2002-07-19",0,0.57,0,0,0.1425
"932","2002-07-20",0,0,0,0,0
"933","2002-07-21",0.29,0.23,0.97,0.72,0.5525
"934","2002-07-22",0,0,0.14,0,0.035
"935","2002-07-23",0,0,0.06,0.11,0.0425
"936","2002-07-24",0,0,0,0.15,0.0375
"937","2002-07-25",0,0.2,0,0.96,0.29
"938","2002-07-26",0.03,0,0.01,0.02,0.015
"939","2002-07-27",0.01,0,0,0,0.0025
"940","2002-07-28",0.45,0,0,0,0.1125
"941","2002-07-29",0.09,0.06,0.63,0.31,0.2725
"942","2002-07-30",0,0,0,0,0
"943","2002-07-31",0,0.04,0,0,0.01
"944","2002-08-01",0,0.2,0.43,1.03,0.415
"945","2002-08-02",0.01,0.08,0.37,0.19,0.1625
"946","2002-08-03",0.11,0.55,0.27,0.83,0.44
"947","2002-08-04",0.02,0.01,0.18,0.01,0.055
"948","2002-08-05",0,0,0,0,0
"949","2002-08-06",0,0,0,0,0
"950","2002-08-07",0.02,0,0,0,0.005
"951","2002-08-08",0,0,0,0,0
"952","2002-08-09",0,0,0,0,0
"953","2002-08-10",0,0,0,0,0
"954","2002-08-11",0.2,0.05,0.43,0.08,0.19
"955","2002-08-12",0.01,0.01,0.02,0.55,0.1475
"956","2002-08-13",0.13,0.01,0.2,1.28,0.405
"957","2002-08-14",0.4,0,0.11,0.55,0.265
"958","2002-08-15",0,0,0,0,0
"959","2002-08-16",0.47,0.03,0.64,0.25,0.3475
"960","2002-08-17",0.21,0.08,0.21,0,0.125
"961","2002-08-18",0.02,0,0,0,0.005
"962","2002-08-19",0,0,0,0,0
"963","2002-08-20",0,0,0.04,0,0.01
"964","2002-08-21",0.49,0.03,0.14,0.11,0.1925
"965","2002-08-22",0.06,0,0,0,0.015
"966","2002-08-23",0.08,0.22,0.09,0.34,0.1825
"967","2002-08-24",0,0,0,0,0
"968","2002-08-25",0,0,0,0,0
"969","2002-08-26",0,0.07,0.48,0.19,0.185
"970","2002-08-27",0.21,0.06,0.04,0.08,0.0975
"971","2002-08-28",0,0.11,0.18,0,0.0725
"972","2002-08-29",0.2,0.69,0.61,0.38,0.47
"973","2002-08-30",0.62,0.55,0.36,0.68,0.5525
"974","2002-08-31",0,0.11,0,0.62,0.1825
"975","2002-09-01",0,0,0,0,0
"976","2002-09-02",0,0,0,0,0
"977","2002-09-03",0.31,0.04,0.01,0.03,0.0975
"978","2002-09-04",0,0,0,0.01,0.0025
"979","2002-09-05",0,0.11,0.01,0.06,0.045
"980","2002-09-06",0.05,0,0,0.02,0.0175
"981","2002-09-07",0.01,0,0,0.01,0.005
"982","2002-09-08",0,0,0,0.01,0.0025
"983","2002-09-09",0,0,0,0,0
"984","2002-09-10",0,0,0,0,0
"985","2002-09-11",0.21,0.61,0.1,0.56,0.37
"986","2002-09-12",0.05,0.07,0.03,0.02,0.0425
"987","2002-09-13",0,0.01,0,0.01,0.005
"988","2002-09-14",0,0,0,0,0
"989","2002-09-15",0,0,0.01,0,0.0025
"990","2002-09-16",0,0,0,0,0
"991","2002-09-17",0,0,0.01,0,0.0025
"992","2002-09-18",0,0,0.07,0,0.0175
"993","2002-09-19",0.87,0,0.07,0.21,0.2875
"994","2002-09-20",0,0.03,0,0,0.0075
"995","2002-09-21",0.04,0,0,0,0.01
"996","2002-09-22",0,0,0.04,0.02,0.015
"997","2002-09-23",0,0,0.16,0.46,0.155
"998","2002-09-24",0.09,0.18,0.2,2.08,0.6375
"999","2002-09-25",0.01,0.07,0,0,0.02
"1000","2002-09-26",0,0,0,0,0
"1001","2002-09-27",0.01,0.34,0.23,0.42,0.25
"1002","2002-09-28",0,0,0,0,0
"1003","2002-09-29",0.01,0,0,0,0.0025
"1004","2002-09-30",0.03,0.01,0.1,0.08,0.055
"1005","2002-10-01",0,0,0.15,0,0.0375
"1006","2002-10-02",0,0,0,0,0
"1007","2002-10-03",0,0,0,0,0
"1008","2002-10-04",0,0,0.02,0.01,0.0075
"1009","2002-10-05",0,0,0,0,0
"1010","2002-10-06",0,0,0,0,0
"1011","2002-10-07",0,0,0,0,0
"1012","2002-10-08",0,0,0,0,0
"1013","2002-10-09",0,0,0,0,0
"1014","2002-10-10",0,0,0,0,0
"1015","2002-10-11",0,0,0,0,0
"1016","2002-10-12",0,0,0,0,0
"1017","2002-10-13",0.05,0.21,0.28,0.05,0.1475
"1018","2002-10-14",0.01,0.02,0.02,0.01,0.015
"1019","2002-10-15",0.09,0.19,0.03,0.53,0.21
"1020","2002-10-16",0,0.01,0,0,0.0025
"1021","2002-10-17",0,0,0,0,0
"1022","2002-10-18",0,0,0,0,0
"1023","2002-10-19",0,0,0,0,0
"1024","2002-10-20",0,0,0,0,0
"1025","2002-10-21",0,0,0,0,0
"1026","2002-10-22",0,0,0,0,0
"1027","2002-10-23",0,0.15,0,0,0.0375
"1028","2002-10-24",0,0.04,0,0,0.01
"1029","2002-10-25",0,0.01,0,0,0.0025
"1030","2002-10-26",0,0,0,0,0
"1031","2002-10-27",0,0,0,0,0
"1032","2002-10-28",0,0,0,0,0
"1033","2002-10-29",0,0,0,0,0
"1034","2002-10-30",0.02,0,0,0,0.005
"1035","2002-10-31",0,0.04,0,0,0.01
"1036","2002-11-01",0,0,0,0,0
"1037","2002-11-02",0,0,0,0,0
"1038","2002-11-03",0,0,0,0,0
"1039","2002-11-04",0,0,0,0,0
"1040","2002-11-05",0,0.02,0,0,0.005
"1041","2002-11-06",0.08,0.08,0.08,0.17,0.1025
"1042","2002-11-07",0,0,0,0,0
"1043","2002-11-08",0,0,0,0,0
"1044","2002-11-09",0,0,0,0,0
"1045","2002-11-10",0.02,0,0,0,0.005
"1046","2002-11-11",0,0,0,0,0
"1047","2002-11-12",0,0,0,0,0
"1048","2002-11-13",0.08,0.09,0.08,0.1,0.0875
"1049","2002-11-14",0,0,0,0,0
"1050","2002-11-15",0,0.01,0,0,0.0025
"1051","2002-11-16",1.59,0.01,0.38,1.9,0.97
"1052","2002-11-17",0.02,0.04,0.05,0.03,0.035
"1053","2002-11-18",0,0,0,0,0
"1054","2002-11-19",0,0,0,0,0
"1055","2002-11-20",0,0,0,0,0
"1056","2002-11-21",0.01,0.02,0.05,0.11,0.0475
"1057","2002-11-22",0.08,0.09,0.08,0.14,0.0975
"1058","2002-11-23",0,0,0,0,0
"1059","2002-11-24",0,0,0,0,0
"1060","2002-11-25",0,0,0,0,0
"1061","2002-11-26",0,0,0,0,0
"1062","2002-11-27",0,0,0,0,0
"1063","2002-11-28",0,0,0,0,0
"1064","2002-11-29",0,0,0,0,0
"1065","2002-11-30",0,0,0,0,0
"1066","2002-12-01",0,0.02,0.05,0.04,0.0275
"1067","2002-12-02",0.03,0,0,0.01,0.01
"1068","2002-12-03",0.01,0,0,0,0.0025
"1069","2002-12-04",0,0,0,0,0
"1070","2002-12-05",0,0,0,0.01,0.0025
"1071","2002-12-06",0.08,0.08,0.03,0.05,0.06
"1072","2002-12-07",0,0,0,0.01,0.0025
"1073","2002-12-08",0,0,0,0,0
"1074","2002-12-09",1.05,0.03,1.92,1.14,1.035
"1075","2002-12-10",0.8,0.01,0.38,0.17,0.34
"1076","2002-12-11",0.01,0,0,0,0.0025
"1077","2002-12-12",0.09,0.03,0.21,0.08,0.1025
"1078","2002-12-13",0.53,0.04,0.42,0.26,0.3125
"1079","2002-12-14",0,0,0,0,0
"1080","2002-12-15",0,0.01,0,0,0.0025
"1081","2002-12-16",0,0,0,0,0
"1082","2002-12-17",0,0,0,0,0
"1083","2002-12-18",0,0,0,0,0
"1084","2002-12-19",0,0,0,0,0
"1085","2002-12-20",0.52,0.13,0.23,0.32,0.3
"1086","2002-12-21",0,0,0,0,0
"1087","2002-12-22",0,0,0,0,0
"1088","2002-12-23",0,0,0,0,0
"1089","2002-12-24",0,0,0,0,0
"1090","2002-12-25",0.04,0.14,0.07,0.09,0.085
"1091","2002-12-26",0,0,0,0,0
"1092","2002-12-27",0,0,0,0,0
"1093","2002-12-28",0,0,0,0,0
"1094","2002-12-29",0,0,0,0,0
"1095","2002-12-30",0,0,0,0,0
"1096","2002-12-31",0.05,0.01,0,0,0.015
"1097","2003-01-01",0.98,0.01,0.13,1.31,0.6075
"1098","2003-01-02",0.04,0.08,0,0.04,0.04
"1099","2003-01-03",0.04,0.03,0.01,0.15,0.0575
"1100","2003-01-04",0,0,0,0,0
"1101","2003-01-05",0,0,0,0,0
"1102","2003-01-06",0,0,0,0,0
"1103","2003-01-07",0,0,0,0,0
"1104","2003-01-08",0,0,0,0,0
"1105","2003-01-09",0,0,0,0,0
"1106","2003-01-10",0,0,0,0,0
"1107","2003-01-11",0.02,0,0,0,0.005
"1108","2003-01-12",0,0,0,0,0
"1109","2003-01-13",0,0,0,0,0
"1110","2003-01-14",0,0.01,0,0,0.0025
"1111","2003-01-15",0,0,0,0,0
"1112","2003-01-16",0,0,0,0,0
"1113","2003-01-17",0,0,0,0.01,0.0025
"1114","2003-01-18",0,0,0,0,0
"1115","2003-01-19",0,0,0,0,0
"1116","2003-01-20",0,0,0,0,0
"1117","2003-01-21",0,0,0,0,0
"1118","2003-01-22",0,0,0,0,0
"1119","2003-01-23",0,0,0,0,0
"1120","2003-01-24",0,0,0,0,0
"1121","2003-01-25",0,0,0,0,0
"1122","2003-01-26",0,0,0,0,0
"1123","2003-01-27",0,0,0,0,0
"1124","2003-01-28",0,0,0,0,0
"1125","2003-01-29",0,0,0,0,0
"1126","2003-01-30",0,0,0,0,0
"1127","2003-01-31",0,0,0,0,0
"1128","2003-02-01",0,0,0,0,0
"1129","2003-02-02",0,0,0,0,0
"1130","2003-02-03",0,0,0,0,0
"1131","2003-02-04",0,0,0,0,0
"1132","2003-02-05",0,0.03,0,0.01,0.01
"1133","2003-02-06",0,0,0,0,0
"1134","2003-02-07",0,0.01,0,0,0.0025
"1135","2003-02-08",0,0,0,0,0
"1136","2003-02-09",0,0,0,0,0
"1137","2003-02-10",0,0.01,0,0,0.0025
"1138","2003-02-11",0,0,0,0,0
"1139","2003-02-12",0,0,0,0,0
"1140","2003-02-13",0,0,0,0,0
"1141","2003-02-14",0,0,0,0,0
"1142","2003-02-15",0,0,0,0,0
"1143","2003-02-16",0.04,0.13,0.03,0.04,0.06
"1144","2003-02-17",0.17,0.01,0.01,0.26,0.1125
"1145","2003-02-18",0,0,0,0,0
"1146","2003-02-19",0,0.03,0,0,0.0075
"1147","2003-02-20",0,0,0.01,0,0.0025
"1148","2003-02-21",0,0,0,0,0
"1149","2003-02-22",0.23,0.5,0.04,0.07,0.21
"1150","2003-02-23",0.01,0.01,0,0.01,0.0075
"1151","2003-02-24",0,0,0,0,0
"1152","2003-02-25",0,0,0,0,0
"1153","2003-02-26",0,0,0,0,0
"1154","2003-02-27",0,0,0,0,0
"1155","2003-02-28",0,0,0,0,0
"1156","2003-03-01",0,0,0,0,0
"1157","2003-03-02",0,0,0,0,0
"1158","2003-03-03",0,0,0,0,0
"1159","2003-03-04",0,0,0,0,0
"1160","2003-03-05",0.01,0,0,0,0.0025
"1161","2003-03-06",0,0,0,0,0
"1162","2003-03-07",0.05,0,0,0,0.0125
"1163","2003-03-08",0.08,0,0.02,0.01,0.0275
"1164","2003-03-09",0,0,0.01,0.01,0.005
"1165","2003-03-10",0,0,0.01,0.01,0.005
"1166","2003-03-11",0,0,0,0,0
"1167","2003-03-12",0,0,0,0,0
"1168","2003-03-13",0,0,0.19,0.06,0.0625
"1169","2003-03-14",0,0,0,0.01,0.0025
"1170","2003-03-15",0.22,0.03,0,0,0.0625
"1171","2003-03-16",0.63,0.26,0.12,0.02,0.2575
"1172","2003-03-17",1.12,0.39,0.27,0.66,0.61
"1173","2003-03-18",0.48,0.93,0,0.07,0.37
"1174","2003-03-19",0.01,0,0,0,0.0025
"1175","2003-03-20",0.07,0,0.13,0.32,0.13
"1176","2003-03-21",0.01,0,0.06,0.01,0.02
"1177","2003-03-22",0.11,0.35,0.03,0.07,0.14
"1178","2003-03-23",0.12,0.05,0.18,0.16,0.1275
"1179","2003-03-24",0.06,0.19,0.16,0.25,0.165
