"","date","L8.441_FLOW_cfs"
"816",2002-03-26,315608.24546496
"817",2002-03-27,274016.46117888
"818",2002-03-28,183493.165968
"819",2002-03-29,195726.0436992
"820",2002-03-30,188386.31706048
"821",2002-03-31,239764.40353152
"822",2002-04-01,322947.97210368
"823",2002-04-02,398791.81403712
"824",2002-04-03,425704.14504576
"825",2002-04-04,484421.95815552
"826",2002-04-05,479528.80706304
"827",2002-04-06,486868.53370176
"828",2002-04-07,271569.88563264
"829",2002-04-08,271569.88563264
"830",2002-04-09,283802.76336384
"831",2002-04-10,327841.12319616
"832",2002-04-11,513780.8647104
"833",2002-04-12,413471.26731456
"834",2002-04-13,344967.15201984
"835",2002-04-14,225084.95025408
"836",2002-04-15,-39145.20873984
"837",2002-04-16,-58717.81310976
"838",2002-04-17,46484.93537856
"839",2002-04-18,-3669.86331936
"840",2002-04-19,-48931.5109248
"841",2002-04-20,173706.86378304
"842",2002-04-21,232424.6768928
"843",2002-04-22,371879.48302848
"844",2002-04-23,237317.82798528
"845",2002-04-24,303375.36773376
"846",2002-04-25,332734.27428864
"847",2002-04-26,288695.91445632
"848",2002-04-27,305821.94328
"849",2002-04-28,362093.18084352
"850",2002-04-29,457509.62714688
"851",2002-04-30,364539.75638976
"852",2002-05-01,481975.38260928
"853",2002-05-02,364539.75638976
"854",2002-05-03,406131.54067584
"855",2002-05-04,366986.331936
"856",2002-05-05,354753.4542048
"857",2002-05-06,455063.05160064
"858",2002-05-07,440383.5983232
"859",2002-05-08,384112.36075968
"860",2002-05-09,305821.94328
"861",2002-05-10,286249.33891008
"862",2002-05-11,244657.554624
"863",2002-05-12,227531.52580032
"864",2002-05-13,264230.15899392
"865",2002-05-14,357200.02975104
"866",2002-05-15,322947.97210368
"867",2002-05-16,266676.73454016
"868",2002-05-17,203065.77033792
"869",2002-05-18,256890.4323552
"870",2002-05-19,198172.61924544
"871",2002-05-20,107649.32403456
"872",2002-05-21,46484.93537856
"873",2002-05-22,17370.686378304
"874",2002-05-23,21774.522361536
"875",2002-05-24,75843.84193344
"876",2002-05-25,110095.8995808
"877",2002-05-26,95416.44630336
"878",2002-05-27,63610.96420224
"879",2002-05-28,249550.70571648
"880",2002-05-29,315608.24546496
"881",2002-05-30,222638.37470784
"882",2002-05-31,163920.56159808
"883",2002-06-01,210405.49697664
"884",2002-06-02,173706.86378304
"885",2002-06-03,232424.6768928
"886",2002-06-04,283802.76336384
"887",2002-06-05,286249.33891008
"888",2002-06-06,225084.95025408
"889",2002-06-07,193279.46815296
"890",2002-06-08,154134.25941312
"891",2002-06-09,29358.90655488
"892",2002-06-10,-51378.08647104
"893",2002-06-11,-141901.38168192
"894",2002-06-12,-163920.56159808
"895",2002-06-13,-127221.92840448
"896",2002-06-14,-100309.59739584
"897",2002-06-15,-171260.2882368
"898",2002-06-16,-68504.11529472
"899",2002-06-17,-587178.1310976
"900",2002-06-18,-900339.80101632
"901",2002-06-19,-954164.4630336
"902",2002-06-20,-851408.29009152
"903",2002-06-21,-1096065.84471552
"904",2002-06-22,-1252646.67967488
"905",2002-06-23,-1458159.02555904
"906",2002-06-24,-1448372.72337408
"907",2002-06-25,-1502197.38539136
"908",2002-06-26,-1387208.33471808
"909",2002-06-27,-1267326.13295232
"910",2002-06-28,-1103405.57135424
"911",2002-06-29,-834282.26126784
"912",2002-06-30,-570052.10227392
"913",2002-07-01,-836728.83681408
"914",2002-07-02,-1247753.5285824
"915",2002-07-03,-1335830.24824704
"916",2002-07-04,-1059367.21152192
"917",2002-07-05,-672808.275216
"918",2002-07-06,-685041.1529472
"919",2002-07-07,-694827.45513216
"920",2002-07-08,-650789.09529984
"921",2002-07-09,-1213501.47093504
"922",2002-07-10,-1507090.53648384
"923",2002-07-11,-1514430.26312256
"924",2002-07-12,-1494857.65875264
"925",2002-07-13,-1377422.03253312
"926",2002-07-14,-1277112.43513728
"927",2002-07-15,-1318704.21942336
"928",2002-07-16,-1167016.53555648
"929",2002-07-17,-680148.00185472
"930",2002-07-18,-795137.052528
"931",2002-07-19,-951717.88748736
"932",2002-07-20,-919912.40538624
"933",2002-07-21,-398791.81403712
"934",2002-07-22,-313161.66991872
"935",2002-07-23,23242.46768928
"936",2002-07-24,34252.05764736
"937",2002-07-25,46484.93537856
"938",2002-07-26,31805.48210112
"939",2002-07-27,26912.33100864
"940",2002-07-28,22508.495025408
"941",2002-07-29,26912.33100864
"942",2002-07-30,-5871.781310976
"943",2002-07-31,242210.97907776
"944",2002-08-01,374326.05857472
"945",2002-08-02,408578.11622208
"946",2002-08-03,420810.99395328
"947",2002-08-04,425704.14504576
"948",2002-08-05,357200.02975104
"949",2002-08-06,386558.93630592
"950",2002-08-07,433043.87168448
"951",2002-08-08,437937.02277696
"952",2002-08-09,401238.38958336
"953",2002-08-10,428150.720592
"954",2002-08-11,442830.17386944
"955",2002-08-12,349860.30311232
"956",2002-08-13,322947.97210368
"957",2002-08-14,-222638.37470784
"958",2002-08-15,-552926.07345024
"959",2002-08-16,222638.37470784
"960",2002-08-17,293589.0655488
"961",2002-08-18,398791.81403712
"962",2002-08-19,119882.20176576
"963",2002-08-20,112542.47512704
"964",2002-08-21,185939.74151424
"965",2002-08-22,254443.85680896
"966",2002-08-23,217745.22361536
"967",2002-08-24,266676.73454016
"968",2002-08-25,300928.79218752
"969",2002-08-26,337627.42538112
"970",2002-08-27,281356.1878176
"971",2002-08-28,19083.289260672
"972",2002-08-29,-90523.29521088
"973",2002-08-30,134561.6550432
"974",2002-08-31,163920.56159808
"975",2002-09-01,225084.95025408
"976",2002-09-02,303375.36773376
"977",2002-09-03,349860.30311232
"978",2002-09-04,318054.8210112
"979",2002-09-05,234871.25243904
"980",2002-09-06,-379219.2096672
"981",2002-09-07,-5871.781310976
"982",2002-09-08,217745.22361536
"983",2002-09-09,352306.87865856
"984",2002-09-10,415917.8428608
"985",2002-09-11,455063.05160064
"986",2002-09-12,335180.84983488
"987",2002-09-13,467295.92933184
"988",2002-09-14,508887.71361792
"989",2002-09-15,533353.46908032
"990",2002-09-16,489315.109248
"991",2002-09-17,523567.16689536
"992",2002-09-18,560265.80008896
"993",2002-09-19,533353.46908032
"994",2002-09-20,565158.95118144
"995",2002-09-21,616537.03765248
"996",2002-09-22,618983.61319872
"997",2002-09-23,574945.2533664
"998",2002-09-24,577391.82891264
"999",2002-09-25,533353.46908032
"1000",2002-09-26,592071.28219008
"1001",2002-09-27,589624.70664384
"1002",2002-09-28,609197.31101376
"1003",2002-09-29,503994.56252544
"1004",2002-09-30,477082.2315168
"1005",2002-10-01,489315.109248
"1006",2002-10-02,528460.31798784
"1007",2002-10-03,550479.497904
"1008",2002-10-04,724186.36168704
"1009",2002-10-05,941931.5853024
"1010",2002-10-06,993309.67177344
"1011",2002-10-07,890553.49883136
"1012",2002-10-08,883213.77219264
"1013",2002-10-09,841621.98790656
"1014",2002-10-10,924805.55647872
"1015",2002-10-11,915019.25429376
"1016",2002-10-12,917465.82984
"1017",2002-10-13,836728.83681408
"1018",2002-10-14,675254.85076224
"1019",2002-10-15,293589.0655488
"1020",2002-10-16,-78290.41747968
"1021",2002-10-17,107649.32403456
"1022",2002-10-18,259337.00790144
"1023",2002-10-19,278909.61227136
"1024",2002-10-20,411024.69176832
"1025",2002-10-21,665468.54857728
"1026",2002-10-22,893000.0743776
"1027",2002-10-23,888106.92328512
"1028",2002-10-24,910126.10320128
"1029",2002-10-25,503994.56252544
"1030",2002-10-26,340074.00092736
"1031",2002-10-27,278909.61227136
"1032",2002-10-28,374326.05857472
"1033",2002-10-29,655682.24639232
"1034",2002-10-30,491761.68479424
"1035",2002-10-31,249550.70571648
"1036",2002-11-01,296035.64109504
"1037",2002-11-02,298482.21664128
"1038",2002-11-03,215298.64806912
"1039",2002-11-04,481975.38260928
"1040",2002-11-05,572498.67782016
"1041",2002-11-06,567605.52672768
"1042",2002-11-07,491761.68479424
"1043",2002-11-08,386558.93630592
"1044",2002-11-09,403684.9651296
"1045",2002-11-10,401238.38958336
"1046",2002-11-11,425704.14504576
"1047",2002-11-12,440383.5983232
"1048",2002-11-13,411024.69176832
"1049",2002-11-14,318054.8210112
"1050",2002-11-15,283802.76336384
"1051",2002-11-16,239764.40353152
"1052",2002-11-17,288695.91445632
"1053",2002-11-18,210405.49697664
"1054",2002-11-19,844068.5634528
"1055",2002-11-20,543139.77126528
"1056",2002-11-21,408578.11622208
"1057",2002-11-22,327841.12319616
"1058",2002-11-23,814709.65689792
"1059",2002-11-24,792690.47698176
"1060",2002-11-25,807369.9302592
"1061",2002-11-26,790243.90143552
"1062",2002-11-27,589624.70664384
"1063",2002-11-28,623876.7642912
"1064",2002-11-29,618983.61319872
"1065",2002-11-30,702167.18177088
"1066",2002-12-01,719293.21059456
"1067",2002-12-02,687487.72849344
"1068",2002-12-03,545586.34681152
"1069",2002-12-04,518674.01580288
"1070",2002-12-05,518674.01580288
"1071",2002-12-06,743758.96605696
"1072",2002-12-07,753545.26824192
"1073",2002-12-08,802476.77916672
"1074",2002-12-09,724186.36168704
"1075",2002-12-10,-14434.795722816
"1076",2002-12-11,107649.32403456
"1077",2002-12-12,173706.86378304
"1078",2002-12-13,337627.42538112
"1079",2002-12-14,256890.4323552
"1080",2002-12-15,163920.56159808
"1081",2002-12-16,342520.5764736
"1082",2002-12-17,298482.21664128
"1083",2002-12-18,535800.04462656
"1084",2002-12-19,699720.60622464
"1085",2002-12-20,729079.51277952
"1086",2002-12-21,797583.62807424
"1087",2002-12-22,971290.49185728
"1088",2002-12-23,1015328.8516896
"1089",2002-12-24,1007989.12505088
"1090",2002-12-25,1171909.68664896
"1091",2002-12-26,990863.0962272
"1092",2002-12-27,770671.2970656
"1093",2002-12-28,303375.36773376
"1094",2002-12-29,596964.43328256
"1095",2002-12-30,677701.42630848
"1096",2002-12-31,885660.34773888
"1097",2003-01-01,949271.31194112
"1098",2003-01-02,1037348.03160576
"1099",2003-01-03,1115638.44908544
"1100",2003-01-04,1056920.63597568
"1101",2003-01-05,1164569.96001024
"1102",2003-01-06,1142550.78009408
"1103",2003-01-07,1174356.2621952
"1104",2003-01-08,1242860.37748992
"1105",2003-01-09,1108298.72244672
"1106",2003-01-10,848961.71454528
"1107",2003-01-11,1012882.27614336
"1108",2003-01-12,1162123.384464
"1109",2003-01-13,1044687.75824448
"1110",2003-01-14,1052027.4848832
"1111",2003-01-15,1078939.81589184
"1112",2003-01-16,1193928.86656512
"1113",2003-01-17,1301578.19059968
"1114",2003-01-18,1299131.61505344
"1115",2003-01-19,1313811.06833088
"1116",2003-01-20,1211054.8953888
"1117",2003-01-21,1137657.6290016
"1118",2003-01-22,753545.26824192
"1119",2003-01-23,1203715.16875008
"1120",2003-01-24,1340723.39933952
"1121",2003-01-25,1027561.7294208
"1122",2003-01-26,1071600.08925312
"1123",2003-01-27,988416.52068096
"1124",2003-01-28,1086279.54253056
"1125",2003-01-29,1007989.12505088
"1126",2003-01-30,1074046.66479936
"1127",2003-01-31,1054474.06042944
"1128",2003-02-01,1022668.57832832
"1129",2003-02-02,1154783.65782528
"1130",2003-02-03,1056920.63597568
"1131",2003-02-04,1052027.4848832
"1132",2003-02-05,1020222.00278208
"1133",2003-02-06,1025115.15387456
"1134",2003-02-07,1113191.8735392
"1135",2003-02-08,1132764.47790912
"1136",2003-02-09,1147443.93118656
"1137",2003-02-10,1083832.96698432
"1138",2003-02-11,1044687.75824448
"1139",2003-02-12,1110745.29799296
"1140",2003-02-13,1047134.33379072
"1141",2003-02-14,998202.82286592
"1142",2003-02-15,1007989.12505088
"1143",2003-02-16,1010435.70059712
"1144",2003-02-17,949271.31194112
"1145",2003-02-18,817156.23244416
"1146",2003-02-19,787797.32588928
"1147",2003-02-20,937038.43420992
"1148",2003-02-21,778011.02370432
"1149",2003-02-22,445276.74941568
"1150",2003-02-23,445276.74941568
"1151",2003-02-24,496654.83588672
"1152",2003-02-25,900339.80101632
"1153",2003-02-26,888106.92328512
"1154",2003-02-27,822049.38353664
"1155",2003-02-28,687487.72849344
"1156",2003-03-01,609197.31101376
"1157",2003-03-02,716846.63504832
"1158",2003-03-03,677701.42630848
"1159",2003-03-04,814709.65689792
"1160",2003-03-05,672808.275216
"1161",2003-03-06,826942.53462912
"1162",2003-03-07,981076.79404224
"1163",2003-03-08,983523.36958848
"1164",2003-03-09,1030008.30496704
"1165",2003-03-10,956611.03857984
"1166",2003-03-11,934591.85866368
"1167",2003-03-12,937038.43420992
"1168",2003-03-13,993309.67177344
"1169",2003-03-14,692380.87958592
"1170",2003-03-15,917465.82984
"1171",2003-03-16,922358.98093248
"1172",2003-03-17,320501.39655744
"1173",2003-03-18,80736.99302592
"1174",2003-03-19,283802.76336384
"1175",2003-03-20,516227.44025664
"1176",2003-03-21,687487.72849344
"1177",2003-03-22,822049.38353664
"1178",2003-03-23,763331.57042688
"1179",2003-03-24,244657.554624
"1180",2003-03-25,16636.713714432
"1181",2003-03-26,22019.17991616
"1182",2003-03-27,-10520.274848832
"1183",2003-03-28,291142.49000256
"1184",2003-03-29,628769.91538368
"1185",2003-03-30,682594.57740096
"1186",2003-03-31,550479.497904
"1187",2003-04-01,741312.39051072
"1188",2003-04-02,792690.47698176
"1189",2003-04-03,802476.77916672
"1190",2003-04-04,915019.25429376
"1191",2003-04-05,998202.82286592
"1192",2003-04-06,968843.91631104
"1193",2003-04-07,905232.9521088
"1194",2003-04-08,944378.16084864
"1195",2003-04-09,1000649.39841216
"1196",2003-04-10,1152337.08227904
"1197",2003-04-11,949271.31194112
"1198",2003-04-12,985969.94513472
"1199",2003-04-13,976183.64294976
"1200",2003-04-14,976183.64294976
"1201",2003-04-15,1015328.8516896
"1202",2003-04-16,1020222.00278208
"1203",2003-04-17,973737.06740352
"1204",2003-04-18,927252.13202496
"1205",2003-04-19,910126.10320128
"1206",2003-04-20,912572.67874752
"1207",2003-04-21,998202.82286592
"1208",2003-04-22,1076493.2403456
"1209",2003-04-23,937038.43420992
"1210",2003-04-24,866087.74336896
"1211",2003-04-25,834282.26126784
"1212",2003-04-26,724186.36168704
"1213",2003-04-27,851408.29009152
"1214",2003-04-28,753545.26824192
"1215",2003-04-29,765778.14597312
"1216",2003-04-30,719293.21059456
"1217",2003-05-01,-73397.2663872
"1218",2003-05-02,589624.70664384
"1219",2003-05-03,905232.9521088
"1220",2003-05-04,937038.43420992
"1221",2003-05-05,802476.77916672
"1222",2003-05-06,836728.83681408
"1223",2003-05-07,839175.41236032
"1224",2003-05-08,853854.86563776
"1225",2003-05-09,858748.01673024
"1226",2003-05-10,711953.48395584
"1227",2003-05-11,841621.98790656
"1228",2003-05-12,880767.1966464
"1229",2003-05-13,888106.92328512
"1230",2003-05-14,844068.5634528
"1231",2003-05-15,910126.10320128
"1232",2003-05-16,839175.41236032
"1233",2003-05-17,729079.51277952
"1234",2003-05-18,738865.81496448
"1235",2003-05-19,751098.69269568
"1236",2003-05-20,738865.81496448
"1237",2003-05-21,729079.51277952
"1238",2003-05-22,650789.09529984
"1239",2003-05-23,352306.87865856
"1240",2003-05-24,-70950.69084096
"1241",2003-05-25,-53824.66201728
"1242",2003-05-26,-21040.549697664
"1243",2003-05-27,-100309.59739584
"1244",2003-05-28,-347413.72756608
"1245",2003-05-29,-592071.28219008
"1246",2003-05-30,-839175.41236032
"1247",2003-05-31,-283802.76336384
"1248",2003-06-01,486868.53370176
"1249",2003-06-02,445276.74941568
"1250",2003-06-03,318054.8210112
"1251",2003-06-04,146794.5327744
"1252",2003-06-05,433043.87168448
"1253",2003-06-06,-183493.165968
"1254",2003-06-07,-259337.00790144
"1255",2003-06-08,178600.01487552
"1256",2003-06-09,-112542.47512704
"1257",2003-06-10,-413471.26731456
"1258",2003-06-11,78290.41747968
"1259",2003-06-12,489315.109248
"1260",2003-06-13,472189.08042432
"1261",2003-06-14,653235.67084608
"1262",2003-06-15,697274.0306784
"1263",2003-06-16,711953.48395584
"1264",2003-06-17,726632.93723328
"1265",2003-06-18,694827.45513216
"1266",2003-06-19,362093.18084352
"1267",2003-06-20,61164.388656
"1268",2003-06-21,39145.20873984
"1269",2003-06-22,-599411.0088288
"1270",2003-06-23,-795137.052528
"1271",2003-06-24,-430597.29613824
"1272",2003-06-25,-166367.13714432
"1273",2003-06-26,22019.17991616
"1274",2003-06-27,-207958.9214304
"1275",2003-06-28,-48931.5109248
"1276",2003-06-29,146794.5327744
"1277",2003-06-30,315608.24546496
"1278",2003-07-01,489315.109248
"1279",2003-07-02,506441.13807168
"1280",2003-07-03,303375.36773376
"1281",2003-07-04,296035.64109504
"1282",2003-07-05,418364.41840704
"1283",2003-07-06,447723.32496192
"1284",2003-07-07,379219.2096672
"1285",2003-07-08,474635.65597056
"1286",2003-07-09,337627.42538112
"1287",2003-07-10,523567.16689536
"1288",2003-07-11,572498.67782016
"1289",2003-07-12,753545.26824192
"1290",2003-07-13,866087.74336896
"1291",2003-07-14,782904.1747968
"1292",2003-07-15,540693.19571904
"1293",2003-07-16,499101.41143296
"1294",2003-07-17,545586.34681152
"1295",2003-07-18,682594.57740096
"1296",2003-07-19,638556.21756864
"1297",2003-07-20,763331.57042688
"1298",2003-07-21,697274.0306784
"1299",2003-07-22,667915.12412352
"1300",2003-07-23,719293.21059456
"1301",2003-07-24,506441.13807168
"1302",2003-07-25,538246.6201728
"1303",2003-07-26,623876.7642912
"1304",2003-07-27,826942.53462912
"1305",2003-07-28,648342.5197536
"1306",2003-07-29,572498.67782016
"1307",2003-07-30,489315.109248
"1308",2003-07-31,-75843.84193344
"1309",2003-08-01,227531.52580032
"1310",2003-08-02,166367.13714432
"1311",2003-08-03,261783.58344768
"1312",2003-08-04,-736419.23941824
"1313",2003-08-05,-1328490.52160832
"1314",2003-08-06,-1171909.68664896
"1315",2003-08-07,-1144997.35564032
"1316",2003-08-08,-839175.41236032
"1317",2003-08-09,-1186589.1399264
"1318",2003-08-10,-1553575.4718624
"1319",2003-08-11,-2008638.52346304
"1320",2003-08-12,-1695476.85354432
"1321",2003-08-13,-1746854.94001536
"1322",2003-08-14,-1842271.38631872
"1323",2003-08-15,-1648991.91816576
"1324",2003-08-16,-1191482.29101888
"1325",2003-08-17,-1017775.42723584
"1326",2003-08-18,-961504.18967232
"1327",2003-08-19,-1206161.74429632
"1328",2003-08-20,-1211054.8953888
"1329",2003-08-21,-1044687.75824448
"1330",2003-08-22,-748652.11714944
"1331",2003-08-23,-677701.42630848
"1332",2003-08-24,-486868.53370176
"1333",2003-08-25,-623876.7642912
"1334",2003-08-26,-425704.14504576
"1335",2003-08-27,-129668.50395072
"1336",2003-08-28,26912.33100864
"1337",2003-08-29,-114989.05067328
"1338",2003-08-30,6116.4388656
"1339",2003-08-31,335180.84983488
"1340",2003-09-01,347413.72756608
"1341",2003-09-02,296035.64109504
"1342",2003-09-03,577391.82891264
"1343",2003-09-04,606750.73546752
"1344",2003-09-05,286249.33891008
"1345",2003-09-06,-24465.7554624
"1346",2003-09-07,-26912.33100864
"1347",2003-09-08,-26912.33100864
