"","date","LZ40_H2OT_Degrees Celsius"
"1009",1997-10-05,27.12
"1010",1997-10-06,26.68
"1011",1997-10-07,26.77
"1012",1997-10-08,26.32
"1013",1997-10-09,25.95
"1014",1997-10-10,24.97
"1015",1997-10-11,25.7
"1016",1997-10-12,25.55
"1017",1997-10-13,25.54
"1018",1997-10-14,25.31
"1019",1997-10-15,25.71
"1020",1997-10-16,25.61
"1021",1997-10-17,25.59
"1022",1997-10-18,24.79
"1023",1997-10-19,24.5
"1024",1997-10-20,23.93
"1025",1997-10-21,24.31
"1026",1997-10-22,24.76
"1027",1997-10-23,23.69
"1028",1997-10-24,23.76
"1029",1997-10-25,24.24
"1030",1997-10-26,22.88
"1031",1997-10-27,22.6
"1032",1997-10-28,23.68
"1033",1997-10-29,23.46
"1034",1997-10-30,23.88
"1035",1997-10-31,22.31
"1036",1997-11-01,21.1
"1037",1997-11-02,19.15
"1038",1997-11-03,23.43
"1039",1997-11-04,23.23
"1040",1997-11-05,21.14
"1041",1997-11-06,21.27
"1042",1997-11-07,22.25
"1043",1997-11-08,21.59
"1044",1997-11-09,21.29
"1045",1997-11-10,22.21
"1046",1997-11-11,21.22
"1047",1997-11-12,20.05
"1048",1997-11-13,17.08
"1049",1997-11-14,16.68
"1050",1997-11-15,20.84
"1051",1997-11-16,20.69
"1052",1997-11-17,19.55
"1053",1997-11-18,20.15
"1054",1997-11-19,19.98
"1055",1997-11-20,19.65
"1056",1997-11-21,18.19
"1057",1997-11-22,16.72
"1058",1997-11-23,15.42
"1059",1997-11-24,18.31
"1060",1997-11-25,19.15
"1061",1997-11-26,20.37
"1062",1997-11-27,19.27
"1063",1997-11-28,20.03
"1064",1997-11-29,16.4
"1065",1997-11-30,14.62
"1066",1997-12-01,19.14
"1067",1997-12-02,20.25
"1068",1997-12-03,20.12
"1069",1997-12-04,16.35
"1070",1997-12-05,18.94
"1071",1997-12-06,18.97
"1072",1997-12-07,18.23
"1073",1997-12-08,18.83
"1074",1997-12-09,18.58
"1075",1997-12-10,14.94
"1076",1997-12-11,15.63
"1077",1997-12-12,15.81
"1078",1997-12-13,14.7
"1079",1997-12-14,13.32
"1080",1997-12-15,13.91
"1081",1997-12-16,12.32
"1082",1997-12-17,12.06
"1083",1997-12-18,12.67
"1084",1997-12-19,13.85
"1085",1997-12-20,14.55
"1086",1997-12-21,14.17
"1087",1997-12-22,14.71
"1088",1997-12-23,15.25
"1089",1997-12-24,13.32
"1090",1997-12-25,14.18
"1091",1997-12-26,15.06
"1092",1997-12-27,12.93
"1093",1997-12-28,13.07
"1094",1997-12-29,12.81
"1095",1997-12-30,12.12
"1096",1997-12-31,12.02
"1097",1998-01-01,10.13
"1098",1998-01-02,11.88
"1099",1998-01-03,13.24
"1100",1998-01-04,13.46
"1101",1998-01-05,13.51
"1102",1998-01-06,13.99
"1103",1998-01-07,14.38
"1104",1998-01-08,14.06
"1105",1998-01-09,12.45
"1106",1998-01-10,NA
"1107",1998-01-11,NA
"1108",1998-01-12,NA
"1109",1998-01-13,NA
"1110",1998-01-14,NA
"1111",1998-01-15,NA
"1112",1998-01-16,NA
"1113",1998-01-17,NA
"1114",1998-01-18,NA
"1115",1998-01-19,NA
"1116",1998-01-20,12.31
"1117",1998-01-21,11.86
"1118",1998-01-22,14.35
"1119",1998-01-23,13.46
"1120",1998-01-24,14.68
"1121",1998-01-25,15.62
"1122",1998-01-26,11.2
"1123",1998-01-27,13.75
"1124",1998-01-28,16.14
"1125",1998-01-29,13.82
"1126",1998-01-30,13.07
"1127",1998-01-31,14.52
"1128",1998-02-01,13.92
"1129",1998-02-02,14.01
"1130",1998-02-03,13.09
"1131",1998-02-04,16.18
"1132",1998-02-05,14.4
"1133",1998-02-06,11.86
"1134",1998-02-07,12.77
"1135",1998-02-08,12.96
"1136",1998-02-09,11.32
"1137",1998-02-10,10.09
"1138",1998-02-11,9.35
"1139",1998-02-12,9.69
"1140",1998-02-13,11.11
"1141",1998-02-14,13.21
"1142",1998-02-15,11.68
"1143",1998-02-16,12.32
"1144",1998-02-17,11.2
"1145",1998-02-18,14.07
"1146",1998-02-19,15.38
"1147",1998-02-20,14.31
"1148",1998-02-21,15.15
"1149",1998-02-22,15.09
"1150",1998-02-23,16.19
"1151",1998-02-24,15.36
"1152",1998-02-25,14.45
"1153",1998-02-26,13.85
"1154",1998-02-27,13.06
"1155",1998-02-28,11.54
"1156",1998-03-01,13.58
"1157",1998-03-02,17.79
"1158",1998-03-03,16.46
"1159",1998-03-04,14.96
"1160",1998-03-05,14.24
"1161",1998-03-06,14.56
"1162",1998-03-07,14.89
"1163",1998-03-08,16.3
"1164",1998-03-09,18.22
"1165",1998-03-10,18.57
"1166",1998-03-11,16.55
"1167",1998-03-12,16.43
"1168",1998-03-13,14.76
"1169",1998-03-14,14.25
"1170",1998-03-15,14.69
"1171",1998-03-16,13.78
"1172",1998-03-17,14.32
"1173",1998-03-18,14.93
"1174",1998-03-19,14.35
"1175",1998-03-20,16.13
"1176",1998-03-21,18.17
"1177",1998-03-22,15.78
"1178",1998-03-23,16.62
"1179",1998-03-24,16.76
"1180",1998-03-25,17.66
"1181",1998-03-26,17.96
"1182",1998-03-27,17.85
"1183",1998-03-28,17.89
"1184",1998-03-29,18.51
"1185",1998-03-30,19.2
"1186",1998-03-31,20.69
"1187",1998-04-01,20.54
"1188",1998-04-02,22.27
"1189",1998-04-03,22
"1190",1998-04-04,24.53
"1191",1998-04-05,23.72
"1192",1998-04-06,22.95
"1193",1998-04-07,23.98
"1194",1998-04-08,24.41
"1195",1998-04-09,24.54
"1196",1998-04-10,24.46
"1197",1998-04-11,23.26
"1198",1998-04-12,21.95
"1199",1998-04-13,21.55
"1200",1998-04-14,21
"1201",1998-04-15,21.41
"1202",1998-04-16,22.64
"1203",1998-04-17,23.14
"1204",1998-04-18,23.31
"1205",1998-04-19,23.6
"1206",1998-04-20,23.61
"1207",1998-04-21,22.59
"1208",1998-04-22,23.98
"1209",1998-04-23,23.26
"1210",1998-04-24,22.46
"1211",1998-04-25,22.22
"1212",1998-04-26,22.56
"1213",1998-04-27,22.18
"1214",1998-04-28,22.18
"1215",1998-04-29,22.74
"1216",1998-04-30,22.35
"1217",1998-05-01,23.22
"1218",1998-05-02,23.42
"1219",1998-05-03,26.37
"1220",1998-05-04,23.59
"1221",1998-05-05,23.91
"1222",1998-05-06,24.2
"1223",1998-05-07,23.52
"1224",1998-05-08,24.46
"1225",1998-05-09,24.82
"1226",1998-05-10,25.23
"1227",1998-05-11,25.6
"1228",1998-05-12,25.99
"1229",1998-05-13,25.84
"1230",1998-05-14,26.13
"1231",1998-05-15,26.05
"1232",1998-05-16,26.15
"1233",1998-05-17,26.47
"1234",1998-05-18,26.85
"1235",1998-05-19,25.94
"1236",1998-05-20,24.9
"1237",1998-05-21,26.91
"1238",1998-05-22,27.12
"1239",1998-05-23,27.04
"1240",1998-05-24,26.56
"1241",1998-05-25,26.67
"1242",1998-05-26,26.14
"1243",1998-05-27,26.23
"1244",1998-05-28,24.57
"1245",1998-05-29,25.62
"1246",1998-05-30,26.14
"1247",1998-05-31,25.66
"1248",1998-06-01,27.84
"1249",1998-06-02,27.82
"1250",1998-06-03,28.46
"1251",1998-06-04,28.97
"1252",1998-06-05,29.59
"1253",1998-06-06,29.46
"1254",1998-06-07,30.1
"1255",1998-06-08,29.03
"1256",1998-06-09,28.96
"1257",1998-06-10,28.96
"1258",1998-06-11,28.74
"1259",1998-06-12,29.51
"1260",1998-06-13,29.21
"1261",1998-06-14,29.24
"1262",1998-06-15,29.61
"1263",1998-06-16,29.86
"1264",1998-06-17,30.59
"1265",1998-06-18,30.06
"1266",1998-06-19,30.05
"1267",1998-06-20,29.67
"1268",1998-06-21,29.84
"1269",1998-06-22,29.33
"1270",1998-06-23,29.43
"1271",1998-06-24,29.82
"1272",1998-06-25,28.91
"1273",1998-06-26,27.43
"1274",1998-06-27,29.47
"1275",1998-06-28,28.61
"1276",1998-06-29,28.77
"1277",1998-06-30,28.27
"1278",1998-07-01,29.09
"1279",1998-07-02,29.11
"1280",1998-07-03,29.55
"1281",1998-07-04,28.31
"1282",1998-07-05,28.47
"1283",1998-07-06,28.68
"1284",1998-07-07,27.73
"1285",1998-07-08,28.24
"1286",1998-07-09,28.98
"1287",1998-07-10,29.13
"1288",1998-07-11,28.8
"1289",1998-07-12,28.21
"1290",1998-07-13,27.83
"1291",1998-07-14,27.76
"1292",1998-07-15,27.04
"1293",1998-07-16,27.61
"1294",1998-07-17,28.51
"1295",1998-07-18,28.36
"1296",1998-07-19,27.43
"1297",1998-07-20,27.42
"1298",1998-07-21,26.91
"1299",1998-07-22,27.41
"1300",1998-07-23,28.8
"1301",1998-07-24,28.91
"1302",1998-07-25,29.62
"1303",1998-07-26,28.19
"1304",1998-07-27,29.58
"1305",1998-07-28,30.18
"1306",1998-07-29,29.59
"1307",1998-07-30,29.85
"1308",1998-07-31,29.52
"1309",1998-08-01,28.56
"1310",1998-08-02,29.69
"1311",1998-08-03,29.28
"1312",1998-08-04,28.47
"1313",1998-08-05,28.58
"1314",1998-08-06,28.72
"1315",1998-08-07,28.4
"1316",1998-08-08,28.79
"1317",1998-08-09,29.53
"1318",1998-08-10,29.62
"1319",1998-08-11,29.7
"1320",1998-08-12,29.88
"1321",1998-08-13,30.53
"1322",1998-08-14,29.55
"1323",1998-08-15,29.16
"1324",1998-08-16,29.71
"1325",1998-08-17,29.95
"1326",1998-08-18,29.58
"1327",1998-08-19,29.47
"1328",1998-08-20,29.22
"1329",1998-08-21,28.79
"1330",1998-08-22,28.36
"1331",1998-08-23,28.85
"1332",1998-08-24,29.09
"1333",1998-08-25,29.12
"1334",1998-08-26,29.34
"1335",1998-08-27,29.8
"1336",1998-08-28,30.11
"1337",1998-08-29,29.96
"1338",1998-08-30,29.75
"1339",1998-08-31,29.38
"1340",1998-09-01,29.98
"1341",1998-09-02,29.68
"1342",1998-09-03,29.49
"1343",1998-09-04,29.61
"1344",1998-09-05,29.32
"1345",1998-09-06,29.43
"1346",1998-09-07,28.79
"1347",1998-09-08,29.11
"1348",1998-09-09,28.91
"1349",1998-09-10,29.04
"1350",1998-09-11,28.68
"1351",1998-09-12,27.73
"1352",1998-09-13,28.12
"1353",1998-09-14,27.99
"1354",1998-09-15,27.34
"1355",1998-09-16,26.6
"1356",1998-09-17,25.96
"1357",1998-09-18,26.23
"1358",1998-09-19,26.5
"1359",1998-09-20,26.35
"1360",1998-09-21,26.98
"1361",1998-09-22,28.07
"1362",1998-09-23,28.55
"1363",1998-09-24,28.34
"1364",1998-09-25,26.81
"1365",1998-09-26,26.74
"1366",1998-09-27,27.74
"1367",1998-09-28,28.28
"1368",1998-09-29,28.12
"1369",1998-09-30,27.68
"1370",1998-10-01,27.71
"1371",1998-10-02,28.48
"1372",1998-10-03,29.65
"1373",1998-10-04,29.02
"1374",1998-10-05,28.4
"1375",1998-10-06,29.23
"1376",1998-10-07,29.21
"1377",1998-10-08,29.42
"1378",1998-10-09,28.94
"1379",1998-10-10,29.12
"1380",1998-10-11,29.24
"1381",1998-10-12,28.9
"1382",1998-10-13,28.93
"1383",1998-10-14,28.5
"1384",1998-10-15,27.9
"1385",1998-10-16,27.68
"1386",1998-10-17,27.18
"1387",1998-10-18,26.97
"1388",1998-10-19,26.36
"1389",1998-10-20,26.56
"1390",1998-10-21,27.54
"1391",1998-10-22,26.12
"1392",1998-10-23,25.06
"1393",1998-10-24,24.4
"1394",1998-10-25,24.23
"1395",1998-10-26,24.23
"1396",1998-10-27,24.04
"1397",1998-10-28,NA
"1398",1998-10-29,NA
"1399",1998-10-30,NA
"1400",1998-10-31,NA
"1401",1998-11-01,NA
"1402",1998-11-02,25.03
"1403",1998-11-03,23.66
"1404",1998-11-04,23.02
"1405",1998-11-05,22.03
"1406",1998-11-06,21.09
"1407",1998-11-07,21.56
"1408",1998-11-08,NA
"1409",1998-11-09,NA
"1410",1998-11-10,NA
"1411",1998-11-11,NA
"1412",1998-11-12,22.11
"1413",1998-11-13,21.84
"1414",1998-11-14,22.09
"1415",1998-11-15,24.3
"1416",1998-11-16,23.39
"1417",1998-11-17,24.8
"1418",1998-11-18,24.79
"1419",1998-11-19,23.64
"1420",1998-11-20,22.89
"1421",1998-11-21,24.06
"1422",1998-11-22,23.39
"1423",1998-11-23,23.53
"1424",1998-11-24,23.52
"1425",1998-11-25,23
"1426",1998-11-26,23.45
"1427",1998-11-27,23.04
"1428",1998-11-28,22.57
"1429",1998-11-29,21.73
"1430",1998-11-30,21.5
"1431",1998-12-01,22.3
"1432",1998-12-02,22.71
"1433",1998-12-03,22.92
"1434",1998-12-04,22.7
"1435",1998-12-05,22.12
"1436",1998-12-06,22.52
"1437",1998-12-07,22.42
"1438",1998-12-08,21.63
"1439",1998-12-09,21.99
"1440",1998-12-10,22.32
"1441",1998-12-11,22.25
"1442",1998-12-12,21.48
"1443",1998-12-13,22.36
"1444",1998-12-14,22.47
"1445",1998-12-15,20.86
"1446",1998-12-16,19.43
"1447",1998-12-17,18.98
"1448",1998-12-18,19.25
"1449",1998-12-19,17.91
"1450",1998-12-20,18.08
"1451",1998-12-21,19.05
"1452",1998-12-22,19.74
"1453",1998-12-23,20.32
"1454",1998-12-24,20.65
"1455",1998-12-25,21.21
"1456",1998-12-26,20.53
"1457",1998-12-27,20.19
"1458",1998-12-28,19.56
"1459",1998-12-29,20.49
"1460",1998-12-30,20.68
"1461",1998-12-31,19.66
"1462",1999-01-01,19.61
"1463",1999-01-02,19.96
"1464",1999-01-03,19.7
"1465",1999-01-04,19.68
"1466",1999-01-05,17.49
"1467",1999-01-06,16.28
"1468",1999-01-07,15.6
"1469",1999-01-08,15.92
"1470",1999-01-09,17.53
"1471",1999-01-10,16.53
"1472",1999-01-11,15.74
"1473",1999-01-12,14.8
"1474",1999-01-13,14.02
"1475",1999-01-14,15.48
"1476",1999-01-15,15.12
"1477",1999-01-16,16.63
"1478",1999-01-17,17.74
"1479",1999-01-18,18.96
"1480",1999-01-19,19.62
"1481",1999-01-20,19.94
"1482",1999-01-21,20.06
"1483",1999-01-22,18.78
"1484",1999-01-23,18.93
"1485",1999-01-24,18.98
"1486",1999-01-25,18.66
"1487",1999-01-26,18.59
"1488",1999-01-27,19.24
"1489",1999-01-28,20.1
"1490",1999-01-29,20.29
"1491",1999-01-30,20.72
"1492",1999-01-31,19.97
"1493",1999-02-01,20.42
"1494",1999-02-02,20.45
"1495",1999-02-03,20.76
"1496",1999-02-04,21.01
"1497",1999-02-05,21.46
"1498",1999-02-06,22.05
"1499",1999-02-07,21.94
"1500",1999-02-08,20.61
"1501",1999-02-09,21.19
"1502",1999-02-10,21.36
"1503",1999-02-11,21.9
"1504",1999-02-12,21.16
"1505",1999-02-13,21.26
"1506",1999-02-14,20.08
"1507",1999-02-15,19.19
"1508",1999-02-16,19.02
"1509",1999-02-17,18.73
"1510",1999-02-18,19.41
"1511",1999-02-19,19.23
"1512",1999-02-20,20.34
"1513",1999-02-21,19.58
"1514",1999-02-22,18.61
"1515",1999-02-23,17.5
"1516",1999-02-24,18.61
"1517",1999-02-25,18.28
"1518",1999-02-26,18.25
"1519",1999-02-27,18.46
"1520",1999-02-28,16.97
"1521",1999-03-01,18.45
"1522",1999-03-02,18.4
"1523",1999-03-03,18.15
"1524",1999-03-04,18.11
"1525",1999-03-05,18.78
"1526",1999-03-06,18.43
"1527",1999-03-07,19.38
"1528",1999-03-08,19.36
"1529",1999-03-09,19.72
"1530",1999-03-10,20.18
"1531",1999-03-11,19.96
"1532",1999-03-12,19.29
"1533",1999-03-13,19.83
"1534",1999-03-14,20.41
"1535",1999-03-15,20.07
"1536",1999-03-16,19.32
"1537",1999-03-17,20.05
"1538",1999-03-18,20.45
"1539",1999-03-19,20.38
"1540",1999-03-20,20.78
"1541",1999-03-21,20.97
"1542",1999-03-22,21.05
"1543",1999-03-23,20.61
"1544",1999-03-24,21.76
"1545",1999-03-25,21.77
"1546",1999-03-26,21.37
"1547",1999-03-27,22.68
"1548",1999-03-28,22.31
"1549",1999-03-29,22.7
"1550",1999-03-30,22.17
"1551",1999-03-31,22.55
"1552",1999-04-01,22.27
"1553",1999-04-02,22.25
"1554",1999-04-03,22.83
"1555",1999-04-04,23.91
"1556",1999-04-05,24.06
"1557",1999-04-06,23.85
"1558",1999-04-07,24.67
"1559",1999-04-08,25.24
"1560",1999-04-09,25.16
"1561",1999-04-10,25.42
"1562",1999-04-11,25.14
"1563",1999-04-12,26.15
"1564",1999-04-13,25.73
"1565",1999-04-14,25.77
"1566",1999-04-15,25.24
"1567",1999-04-16,25.09
"1568",1999-04-17,23.83
"1569",1999-04-18,23.87
"1570",1999-04-19,23.37
"1571",1999-04-20,23.05
"1572",1999-04-21,23.13
"1573",1999-04-22,23.75
"1574",1999-04-23,23.74
"1575",1999-04-24,24.67
"1576",1999-04-25,25.14
"1577",1999-04-26,25.42
"1578",1999-04-27,25.29
"1579",1999-04-28,23.63
"1580",1999-04-29,24.17
"1581",1999-04-30,24.32
"1582",1999-05-01,23.64
"1583",1999-05-02,22.88
"1584",1999-05-03,22.86
"1585",1999-05-04,23.8
"1586",1999-05-05,23.12
"1587",1999-05-06,24.65
"1588",1999-05-07,25.24
"1589",1999-05-08,25.97
"1590",1999-05-09,25.39
"1591",1999-05-10,24.94
"1592",1999-05-11,25.34
"1593",1999-05-12,25.41
"1594",1999-05-13,25.9
"1595",1999-05-14,25.65
"1596",1999-05-15,26.12
"1597",1999-05-16,26.74
"1598",1999-05-17,26.28
"1599",1999-05-18,26.44
"1600",1999-05-19,26.55
"1601",1999-05-20,26.54
"1602",1999-05-21,26.9
"1603",1999-05-22,27.28
"1604",1999-05-23,27.98
"1605",1999-05-24,27.91
"1606",1999-05-25,27.58
"1607",1999-05-26,28.35
"1608",1999-05-27,28.52
"1609",1999-05-28,29.08
"1610",1999-05-29,27.07
"1611",1999-05-30,27.13
"1612",1999-05-31,27.42
"1613",1999-06-01,26.95
"1614",1999-06-02,26.22
"1615",1999-06-03,26.53
"1616",1999-06-04,27.28
"1617",1999-06-05,27.34
"1618",1999-06-06,27.84
"1619",1999-06-07,26.21
"1620",1999-06-08,25.65
"1621",1999-06-09,25.93
"1622",1999-06-10,26.21
"1623",1999-06-11,25.95
"1624",1999-06-12,26.02
"1625",1999-06-13,27.32
"1626",1999-06-14,28.16
"1627",1999-06-15,27.71
"1628",1999-06-16,26.88
"1629",1999-06-17,26.59
"1630",1999-06-18,26.16
"1631",1999-06-19,26.71
"1632",1999-06-20,26.57
"1633",1999-06-21,26.87
"1634",1999-06-22,26.86
"1635",1999-06-23,27.16
"1636",1999-06-24,27.53
"1637",1999-06-25,27.22
"1638",1999-06-26,26.88
"1639",1999-06-27,27.54
"1640",1999-06-28,27.45
"1641",1999-06-29,28
"1642",1999-06-30,27.73
"1643",1999-07-01,27.14
"1644",1999-07-02,26.81
"1645",1999-07-03,26.75
"1646",1999-07-04,26.08
"1647",1999-07-05,26.97
"1648",1999-07-06,28.46
"1649",1999-07-07,28.41
"1650",1999-07-08,29.13
"1651",1999-07-09,28.78
"1652",1999-07-10,28.62
"1653",1999-07-11,28.31
"1654",1999-07-12,28.64
"1655",1999-07-13,28.98
"1656",1999-07-14,28.62
"1657",1999-07-15,28.35
"1658",1999-07-16,28.79
"1659",1999-07-17,27.79
"1660",1999-07-18,28.06
"1661",1999-07-19,28.7
"1662",1999-07-20,28.73
"1663",1999-07-21,28.77
"1664",1999-07-22,28.98
"1665",1999-07-23,29.35
"1666",1999-07-24,28.98
"1667",1999-07-25,29.43
"1668",1999-07-26,29.28
"1669",1999-07-27,29.53
"1670",1999-07-28,29.93
"1671",1999-07-29,30.77
"1672",1999-07-30,29.99
"1673",1999-07-31,29.38
"1674",1999-08-01,30.6
"1675",1999-08-02,30.54
"1676",1999-08-03,30.54
"1677",1999-08-04,29.55
"1678",1999-08-05,30.02
"1679",1999-08-06,29.93
"1680",1999-08-07,30.45
"1681",1999-08-08,29.95
"1682",1999-08-09,30.38
"1683",1999-08-10,29.34
"1684",1999-08-11,29.79
"1685",1999-08-12,29.45
"1686",1999-08-13,29.96
"1687",1999-08-14,28.91
"1688",1999-08-15,29.14
"1689",1999-08-16,29.1
"1690",1999-08-17,28.63
"1691",1999-08-18,28.25
"1692",1999-08-19,28.17
"1693",1999-08-20,28.91
"1694",1999-08-21,28.51
"1695",1999-08-22,28.16
"1696",1999-08-23,27.6
"1697",1999-08-24,27.99
"1698",1999-08-25,27.87
"1699",1999-08-26,28.45
"1700",1999-08-27,29.14
"1701",1999-08-28,29.43
"1702",1999-08-29,29.83
"1703",1999-08-30,30.49
"1704",1999-08-31,29.07
"1705",1999-09-01,29.34
"1706",1999-09-02,29.47
"1707",1999-09-03,29.36
"1708",1999-09-04,29.38
"1709",1999-09-05,29.78
"1710",1999-09-06,29.11
"1711",1999-09-07,28.5
"1712",1999-09-08,27.82
"1713",1999-09-09,27.53
"1714",1999-09-10,27.4
"1715",1999-09-11,26.61
"1716",1999-09-12,28.12
"1717",1999-09-13,27.66
"1718",1999-09-14,26.52
"1719",1999-09-15,24.96
"1720",1999-09-16,25.73
"1721",1999-09-17,24.51
"1722",1999-09-18,24.41
"1723",1999-09-19,25.42
"1724",1999-09-20,25.22
"1725",1999-09-21,24.28
"1726",1999-09-22,24.25
"1727",1999-09-23,24.16
"1728",1999-09-24,23.59
"1729",1999-09-25,22.99
"1730",1999-09-26,23.69
"1731",1999-09-27,22.8
"1732",1999-09-28,23.83
"1733",1999-09-29,24.66
"1734",1999-09-30,25.82
"1735",1999-10-01,25.38
"1736",1999-10-02,26.33
"1737",1999-10-03,26.34
"1738",1999-10-04,24.11
"1739",1999-10-05,23.48
"1740",1999-10-06,22.69
"1741",1999-10-07,23
"1742",1999-10-08,25.03
"1743",1999-10-09,25.2
"1744",1999-10-10,24.82
"1745",1999-10-11,24.58
"1746",1999-10-12,24.66
"1747",1999-10-13,25.02
"1748",1999-10-14,24.88
"1749",1999-10-15,23.96
"1750",1999-10-16,NA
"1751",1999-10-17,NA
"1752",1999-10-18,NA
"1753",1999-10-19,NA
"1754",1999-10-20,NA
"1755",1999-10-21,NA
"1756",1999-10-22,25.72
"1757",1999-10-23,25.64
"1758",1999-10-24,24.56
"1759",1999-10-25,23.35
"1760",1999-10-26,23.09
"1761",1999-10-27,22.92
"1762",1999-10-28,22.78
"1763",1999-10-29,22.79
"1764",1999-10-30,22.68
"1765",1999-10-31,22.62
"1766",1999-11-01,22.43
"1767",1999-11-02,23.13
"1768",1999-11-03,23.24
"1769",1999-11-04,21.65
"1770",1999-11-05,20.69
"1771",1999-11-06,20.8
"1772",1999-11-07,21.06
"1773",1999-11-08,21.13
"1774",1999-11-09,20.35
"1775",1999-11-10,21.31
"1776",1999-11-11,20.99
"1777",1999-11-12,22.17
"1778",1999-11-13,22.3
"1779",1999-11-14,21.09
"1780",1999-11-15,22.71
"1781",1999-11-16,23.32
"1782",1999-11-17,23.08
"1783",1999-11-18,22.13
"1784",1999-11-19,19.98
"1785",1999-11-20,17.93
"1786",1999-11-21,NA
"1787",1999-11-22,NA
"1788",1999-11-23,NA
"1789",1999-11-24,NA
"1790",1999-11-25,NA
"1791",1999-11-26,NA
"1792",1999-11-27,NA
"1793",1999-11-28,NA
"1794",1999-11-29,NA
"1795",1999-11-30,NA
"1796",1999-12-01,22.43
"1797",1999-12-02,21.74
"1798",1999-12-03,20.63
"1799",1999-12-04,20.67
"1800",1999-12-05,19.8
"1801",1999-12-06,21.53
"1802",1999-12-07,20.83
"1803",1999-12-08,23.71
"1804",1999-12-09,22.99
"1805",1999-12-10,23.95
"1806",1999-12-11,23.43
"1807",1999-12-12,23.15
"1808",1999-12-13,22.43
"1809",1999-12-14,NA
"1810",1999-12-15,NA
"1811",1999-12-16,NA
"1812",1999-12-17,NA
"1813",1999-12-18,NA
"1814",1999-12-19,NA
"1815",1999-12-20,NA
"1816",1999-12-21,NA
"1817",1999-12-22,NA
"1818",1999-12-23,NA
"1819",1999-12-24,NA
"1820",1999-12-25,NA
"1821",1999-12-26,NA
"1822",1999-12-27,NA
"1823",1999-12-28,NA
"1824",1999-12-29,NA
"1825",1999-12-30,NA
"1826",1999-12-31,NA
"1827",2000-01-01,NA
"1828",2000-01-02,NA
"1829",2000-01-03,NA
"1830",2000-01-04,NA
"1831",2000-01-05,NA
"1832",2000-01-06,NA
"1833",2000-01-07,NA
"1834",2000-01-08,NA
"1835",2000-01-09,NA
"1836",2000-01-10,NA
"1837",2000-01-11,NA
"1838",2000-01-12,NA
"1839",2000-01-13,NA
"1840",2000-01-14,NA
"1841",2000-01-15,NA
"1842",2000-01-16,NA
"1843",2000-01-17,NA
"1844",2000-01-18,NA
"1845",2000-01-19,NA
"1846",2000-01-20,NA
"1847",2000-01-21,NA
"1848",2000-01-22,NA
"1849",2000-01-23,NA
"1850",2000-01-24,NA
"1851",2000-01-25,NA
"1852",2000-01-26,NA
"1853",2000-01-27,NA
"1854",2000-01-28,NA
"1855",2000-01-29,NA
"1856",2000-01-30,NA
"1857",2000-01-31,NA
"1858",2000-02-01,NA
"1859",2000-02-02,NA
"1860",2000-02-03,NA
"1861",2000-02-04,NA
"1862",2000-02-05,NA
"1863",2000-02-06,NA
"1864",2000-02-07,NA
"1865",2000-02-08,NA
"1866",2000-02-09,NA
"1867",2000-02-10,NA
"1868",2000-02-11,NA
"1869",2000-02-12,NA
"1870",2000-02-13,NA
"1871",2000-02-14,NA
"1872",2000-02-15,NA
"1873",2000-02-16,NA
"1874",2000-02-17,NA
"1875",2000-02-18,NA
"1876",2000-02-19,NA
"1877",2000-02-20,NA
"1878",2000-02-21,NA
"1879",2000-02-22,NA
"1880",2000-02-23,NA
"1881",2000-02-24,NA
"1882",2000-02-25,NA
"1883",2000-02-26,NA
