"","date","LZ40_WNDS_MPH"
"1001",2002-09-27,10.27
"1002",2002-09-28,8.14
"1003",2002-09-29,10.53
"1004",2002-09-30,14.48
"1005",2002-10-01,15.66
"1006",2002-10-02,13.2
"1007",2002-10-03,13.65
"1008",2002-10-04,13.19
"1009",2002-10-05,9.59
"1010",2002-10-06,10.18
"1011",2002-10-07,9.48
"1012",2002-10-08,9.88
"1013",2002-10-09,11.61
"1014",2002-10-10,8.06
"1015",2002-10-11,7.66
"1016",2002-10-12,7.38
"1017",2002-10-13,8.47
"1018",2002-10-14,9.77
"1019",2002-10-15,10.82
"1020",2002-10-16,13.86
"1021",2002-10-17,15.52
"1022",2002-10-18,16.5
"1023",2002-10-19,11.48
"1024",2002-10-20,6.64
"1025",2002-10-21,5.65
"1026",2002-10-22,5.04
"1027",2002-10-23,8.18
"1028",2002-10-24,5.65
"1029",2002-10-25,5.33
"1030",2002-10-26,4.97
"1031",2002-10-27,7.74
"1032",2002-10-28,7.29
"1033",2002-10-29,8.31
"1034",2002-10-30,12.93
"1035",2002-10-31,12.94
"1036",2002-11-01,15.18
"1037",2002-11-02,17.12
"1038",2002-11-03,11.61
"1039",2002-11-04,7.71
"1040",2002-11-05,9.8
"1041",2002-11-06,19.07
"1042",2002-11-07,20.78
"1043",2002-11-08,12.49
"1044",2002-11-09,7.87
"1045",2002-11-10,5.72
"1046",2002-11-11,5.53
"1047",2002-11-12,5.09
"1048",2002-11-13,18.71
"1049",2002-11-14,16.57
"1050",2002-11-15,9.63
"1051",2002-11-16,10.97
"1052",2002-11-17,23.22
"1053",2002-11-18,21.4
"1054",2002-11-19,16.56
"1055",2002-11-20,11.54
"1056",2002-11-21,4.74
"1057",2002-11-22,12.1
"1058",2002-11-23,16.87
"1059",2002-11-24,11.3
"1060",2002-11-25,7.64
"1061",2002-11-26,11.43
"1062",2002-11-27,12.06
"1063",2002-11-28,13.4
"1064",2002-11-29,17.52
"1065",2002-11-30,9.07
"1066",2002-12-01,9.19
"1067",2002-12-02,10.34
"1068",2002-12-03,12.52
"1069",2002-12-04,9.11
"1070",2002-12-05,5.11
"1071",2002-12-06,11
"1072",2002-12-07,15.19
"1073",2002-12-08,9.49
"1074",2002-12-09,10.17
"1075",2002-12-10,10.15
"1076",2002-12-11,6.17
"1077",2002-12-12,9.74
"1078",2002-12-13,15.64
"1079",2002-12-14,16.89
"1080",2002-12-15,11.91
"1081",2002-12-16,11.5
"1082",2002-12-17,9.57
"1083",2002-12-18,8.71
"1084",2002-12-19,8.44
"1085",2002-12-20,13.19
"1086",2002-12-21,18.32
"1087",2002-12-22,10.08
"1088",2002-12-23,7.8
"1089",2002-12-24,10.83
"1090",2002-12-25,20.04
"1091",2002-12-26,15.77
"1092",2002-12-27,14.03
"1093",2002-12-28,15.25
"1094",2002-12-29,7.84
"1095",2002-12-30,7.55
"1096",2002-12-31,12.33
"1097",2003-01-01,10.45
"1098",2003-01-02,5.12
"1099",2003-01-03,16.76
"1100",2003-01-04,11.77
"1101",2003-01-05,8.75
"1102",2003-01-06,12.12
"1103",2003-01-07,18.86
"1104",2003-01-08,12.25
"1105",2003-01-09,8.38
"1106",2003-01-10,10.55
"1107",2003-01-11,6.91
"1108",2003-01-12,15.8
"1109",2003-01-13,11
"1110",2003-01-14,14.04
"1111",2003-01-15,14.17
"1112",2003-01-16,8.88
"1113",2003-01-17,16.8
"1114",2003-01-18,20.04
"1115",2003-01-19,11.02
"1116",2003-01-20,10.43
"1117",2003-01-21,3.87
"1118",2003-01-22,7.13
"1119",2003-01-23,16.61
"1120",2003-01-24,26.49
"1121",2003-01-25,15.7
"1122",2003-01-26,8.89
"1123",2003-01-27,16.23
"1124",2003-01-28,12.28
"1125",2003-01-29,6.71
"1126",2003-01-30,5.81
"1127",2003-01-31,6.09
"1128",2003-02-01,11.2
"1129",2003-02-02,10.9
"1130",2003-02-03,6.32
"1131",2003-02-04,9.72
"1132",2003-02-05,10.21
"1133",2003-02-06,8.16
"1134",2003-02-07,6.77
"1135",2003-02-08,17.07
"1136",2003-02-09,8.06
"1137",2003-02-10,7.03
"1138",2003-02-11,11.41
"1139",2003-02-12,12.35
"1140",2003-02-13,14.38
"1141",2003-02-14,10.92
"1142",2003-02-15,7.71
"1143",2003-02-16,8.68
"1144",2003-02-17,11.41
"1145",2003-02-18,12.5
"1146",2003-02-19,8.41
"1147",2003-02-20,6.35
"1148",2003-02-21,6.89
"1149",2003-02-22,15.06
"1150",2003-02-23,18.52
"1151",2003-02-24,13.29
"1152",2003-02-25,11.3
"1153",2003-02-26,8.18
"1154",2003-02-27,10.56
"1155",2003-02-28,8.5
"1156",2003-03-01,7.61
"1157",2003-03-02,12.86
"1158",2003-03-03,12.41
"1159",2003-03-04,10.93
"1160",2003-03-05,8.37
"1161",2003-03-06,9.34
"1162",2003-03-07,10.89
"1163",2003-03-08,6.94
"1164",2003-03-09,10.39
"1165",2003-03-10,13.98
"1166",2003-03-11,14.32
"1167",2003-03-12,11.1
"1168",2003-03-13,6.75
"1169",2003-03-14,7.23
"1170",2003-03-15,7.62
"1171",2003-03-16,9.55
"1172",2003-03-17,14.63
"1173",2003-03-18,12.39
"1174",2003-03-19,11.47
"1175",2003-03-20,11.68
"1176",2003-03-21,16.69
"1177",2003-03-22,8.44
"1178",2003-03-23,11.26
"1179",2003-03-24,17.88
"1180",2003-03-25,15.86
"1181",2003-03-26,11
"1182",2003-03-27,14.98
"1183",2003-03-28,6.66
"1184",2003-03-29,5.49
"1185",2003-03-30,19.29
"1186",2003-03-31,22.6
"1187",2003-04-01,18.2
"1188",2003-04-02,13.17
"1189",2003-04-03,10.39
"1190",2003-04-04,8.19
"1191",2003-04-05,7.44
"1192",2003-04-06,9.48
"1193",2003-04-07,11.46
"1194",2003-04-08,11.26
"1195",2003-04-09,17.15
"1196",2003-04-10,24.67
"1197",2003-04-11,20.09
"1198",2003-04-12,9.02
"1199",2003-04-13,9.25
"1200",2003-04-14,8.71
"1201",2003-04-15,13.34
"1202",2003-04-16,10.82
"1203",2003-04-17,9.48
"1204",2003-04-18,7.67
"1205",2003-04-19,10.03
"1206",2003-04-20,10.53
"1207",2003-04-21,7.93
"1208",2003-04-22,11.14
"1209",2003-04-23,11.13
"1210",2003-04-24,11.2
"1211",2003-04-25,15.91
"1212",2003-04-26,18.3
"1213",2003-04-27,7.39
"1214",2003-04-28,8.53
"1215",2003-04-29,7.97
"1216",2003-04-30,13.61
"1217",2003-05-01,10.72
"1218",2003-05-02,9.27
"1219",2003-05-03,8.15
"1220",2003-05-04,7.09
"1221",2003-05-05,10.97
"1222",2003-05-06,12.57
"1223",2003-05-07,12.44
"1224",2003-05-08,10.1
"1225",2003-05-09,8.88
"1226",2003-05-10,8.86
"1227",2003-05-11,6.89
"1228",2003-05-12,8.3
"1229",2003-05-13,9.94
"1230",2003-05-14,9.42
"1231",2003-05-15,8.39
"1232",2003-05-16,6.6
"1233",2003-05-17,9.87
"1234",2003-05-18,11.3
"1235",2003-05-19,10.75
"1236",2003-05-20,14.65
"1237",2003-05-21,14.4
"1238",2003-05-22,16.84
"1239",2003-05-23,11.67
"1240",2003-05-24,7.27
"1241",2003-05-25,7.17
"1242",2003-05-26,7.04
"1243",2003-05-27,10.38
"1244",2003-05-28,7.98
"1245",2003-05-29,12.7
"1246",2003-05-30,13.36
"1247",2003-05-31,11.55
"1248",2003-06-01,12.56
"1249",2003-06-02,10.13
"1250",2003-06-03,9.48
"1251",2003-06-04,11.83
"1252",2003-06-05,8.16
"1253",2003-06-06,8.01
"1254",2003-06-07,12.53
"1255",2003-06-08,10.67
"1256",2003-06-09,8.16
"1257",2003-06-10,7.67
"1258",2003-06-11,8.7
"1259",2003-06-12,9.77
"1260",2003-06-13,11.02
"1261",2003-06-14,10.32
"1262",2003-06-15,9.42
"1263",2003-06-16,9.8
"1264",2003-06-17,10.56
"1265",2003-06-18,11.3
"1266",2003-06-19,11.22
"1267",2003-06-20,9.2
"1268",2003-06-21,13.24
"1269",2003-06-22,12.23
"1270",2003-06-23,9.29
"1271",2003-06-24,8.86
"1272",2003-06-25,10.5
"1273",2003-06-26,6.84
"1274",2003-06-27,6.86
"1275",2003-06-28,9.59
"1276",2003-06-29,13.85
"1277",2003-06-30,14.79
"1278",2003-07-01,10.89
"1279",2003-07-02,12.46
"1280",2003-07-03,8.21
"1281",2003-07-04,10.31
"1282",2003-07-05,13.41
"1283",2003-07-06,14.1
"1284",2003-07-07,11.85
"1285",2003-07-08,9.57
"1286",2003-07-09,8.23
"1287",2003-07-10,10.25
"1288",2003-07-11,9.78
"1289",2003-07-12,10.3
"1290",2003-07-13,11.72
"1291",2003-07-14,9.15
"1292",2003-07-15,8.45
"1293",2003-07-16,6.15
"1294",2003-07-17,6.33
"1295",2003-07-18,9.18
"1296",2003-07-19,5.98
"1297",2003-07-20,6.84
"1298",2003-07-21,7.76
"1299",2003-07-22,8.24
"1300",2003-07-23,8.13
"1301",2003-07-24,9.07
"1302",2003-07-25,9.36
"1303",2003-07-26,9.43
"1304",2003-07-27,9.48
"1305",2003-07-28,6.33
"1306",2003-07-29,7.11
"1307",2003-07-30,7.52
"1308",2003-07-31,5.66
"1309",2003-08-01,6.58
"1310",2003-08-02,8.36
"1311",2003-08-03,9
"1312",2003-08-04,6.92
"1313",2003-08-05,6.83
"1314",2003-08-06,7.29
"1315",2003-08-07,11.68
"1316",2003-08-08,12.33
"1317",2003-08-09,14.46
"1318",2003-08-10,9.12
"1319",2003-08-11,6.82
"1320",2003-08-12,8.56
"1321",2003-08-13,17.37
"1322",2003-08-14,17.61
"1323",2003-08-15,11.19
"1324",2003-08-16,7.32
"1325",2003-08-17,5.81
"1326",2003-08-18,5.72
"1327",2003-08-19,7.71
"1328",2003-08-20,10.94
"1329",2003-08-21,9.64
"1330",2003-08-22,6.07
"1331",2003-08-23,4.65
"1332",2003-08-24,5.06
"1333",2003-08-25,7.02
"1334",2003-08-26,10.2
"1335",2003-08-27,10.35
"1336",2003-08-28,12.08
"1337",2003-08-29,9.49
"1338",2003-08-30,12.28
"1339",2003-08-31,14.35
"1340",2003-09-01,12.46
"1341",2003-09-02,11.94
"1342",2003-09-03,7.44
"1343",2003-09-04,6.02
"1344",2003-09-05,12.13
"1345",2003-09-06,17.74
"1346",2003-09-07,10.57
"1347",2003-09-08,11.83
"1348",2003-09-09,12.03
"1349",2003-09-10,12.14
"1350",2003-09-11,12.92
"1351",2003-09-12,9.25
"1352",2003-09-13,10.2
"1353",2003-09-14,11.25
"1354",2003-09-15,14.29
"1355",2003-09-16,17.14
"1356",2003-09-17,15.82
"1357",2003-09-18,11.6
"1358",2003-09-19,8.84
"1359",2003-09-20,10.86
"1360",2003-09-21,14.8
"1361",2003-09-22,11.35
"1362",2003-09-23,7.65
"1363",2003-09-24,8.56
"1364",2003-09-25,9.36
"1365",2003-09-26,8.82
"1366",2003-09-27,10.78
"1367",2003-09-28,10.37
"1368",2003-09-29,10.43
"1369",2003-09-30,10.94
"1370",2003-10-01,13.62
"1371",2003-10-02,14.33
"1372",2003-10-03,12.7
"1373",2003-10-04,8.71
"1374",2003-10-05,10.3
"1375",2003-10-06,10.51
"1376",2003-10-07,10.52
"1377",2003-10-08,10.46
"1378",2003-10-09,11.23
"1379",2003-10-10,7.75
"1380",2003-10-11,7.56
"1381",2003-10-12,7.68
"1382",2003-10-13,5.39
"1383",2003-10-14,12.46
"1384",2003-10-15,16.23
"1385",2003-10-16,15.39
"1386",2003-10-17,7.01
"1387",2003-10-18,15.05
"1388",2003-10-19,15.98
"1389",2003-10-20,15.64
"1390",2003-10-21,7.53
"1391",2003-10-22,14.75
"1392",2003-10-23,13.09
"1393",2003-10-24,10.64
"1394",2003-10-25,15.21
"1395",2003-10-26,11.62
"1396",2003-10-27,7.42
"1397",2003-10-28,11.83
"1398",2003-10-29,17.26
"1399",2003-10-30,18.88
"1400",2003-10-31,16.73
"1401",2003-11-01,17.25
"1402",2003-11-02,16.39
"1403",2003-11-03,15.81
"1404",2003-11-04,10.16
"1405",2003-11-05,7.39
"1406",2003-11-06,6.46
"1407",2003-11-07,9.95
"1408",2003-11-08,11.52
"1409",2003-11-09,18.14
"1410",2003-11-10,18.8
"1411",2003-11-11,17.7
"1412",2003-11-12,14.98
"1413",2003-11-13,11.12
"1414",2003-11-14,18.18
"1415",2003-11-15,11.55
"1416",2003-11-16,13.14
"1417",2003-11-17,11.16
"1418",2003-11-18,10.37
"1419",2003-11-19,16.04
"1420",2003-11-20,20.78
"1421",2003-11-21,14.72
"1422",2003-11-22,10.73
"1423",2003-11-23,9.37
"1424",2003-11-24,7.17
"1425",2003-11-25,7.28
"1426",2003-11-26,5.25
"1427",2003-11-27,8.33
"1428",2003-11-28,8.15
"1429",2003-11-29,25.82
"1430",2003-11-30,17.43
"1431",2003-12-01,15.01
"1432",2003-12-02,16.46
"1433",2003-12-03,13.74
"1434",2003-12-04,9.07
"1435",2003-12-05,6.06
"1436",2003-12-06,20.96
"1437",2003-12-07,17.4
"1438",2003-12-08,10.97
"1439",2003-12-09,9.05
"1440",2003-12-10,12.27
"1441",2003-12-11,16.17
"1442",2003-12-12,7.43
"1443",2003-12-13,6.06
"1444",2003-12-14,12.05
"1445",2003-12-15,14.49
"1446",2003-12-16,7.41
"1447",2003-12-17,19.49
"1448",2003-12-18,15.75
"1449",2003-12-19,16.15
"1450",2003-12-20,17.32
"1451",2003-12-21,17.83
"1452",2003-12-22,11.79
"1453",2003-12-23,5.65
"1454",2003-12-24,7.63
"1455",2003-12-25,14.52
"1456",2003-12-26,14.23
"1457",2003-12-27,12.74
"1458",2003-12-28,9.43
"1459",2003-12-29,6.72
"1460",2003-12-30,6.45
"1461",2003-12-31,4.39
"1462",2004-01-01,6.8
"1463",2004-01-02,7.25
"1464",2004-01-03,8.55
"1465",2004-01-04,6.07
"1466",2004-01-05,5.09
"1467",2004-01-06,7.85
"1468",2004-01-07,25.3
"1469",2004-01-08,11.05
"1470",2004-01-09,4.35
"1471",2004-01-10,20.44
"1472",2004-01-11,22.64
"1473",2004-01-12,11.15
"1474",2004-01-13,7.45
"1475",2004-01-14,9.65
"1476",2004-01-15,12.18
"1477",2004-01-16,7.48
"1478",2004-01-17,6.89
"1479",2004-01-18,10.73
"1480",2004-01-19,8.22
"1481",2004-01-20,14.32
"1482",2004-01-21,9.22
"1483",2004-01-22,9.54
"1484",2004-01-23,15.05
"1485",2004-01-24,9
"1486",2004-01-25,6.98
"1487",2004-01-26,9.54
"1488",2004-01-27,13.84
"1489",2004-01-28,18.58
"1490",2004-01-29,11.41
"1491",2004-01-30,5.9
"1492",2004-01-31,13.01
"1493",2004-02-01,6.14
"1494",2004-02-02,5.07
"1495",2004-02-03,7.21
"1496",2004-02-04,9.64
"1497",2004-02-05,11.11
"1498",2004-02-06,9.01
"1499",2004-02-07,15.95
"1500",2004-02-08,21.75
"1501",2004-02-09,7.98
"1502",2004-02-10,6.88
"1503",2004-02-11,6.7
"1504",2004-02-12,6.84
"1505",2004-02-13,7.61
"1506",2004-02-14,10.31
"1507",2004-02-15,14.44
"1508",2004-02-16,10.83
"1509",2004-02-17,13.87
"1510",2004-02-18,22.34
"1511",2004-02-19,12.42
"1512",2004-02-20,7.19
"1513",2004-02-21,4.9
"1514",2004-02-22,4.92
"1515",2004-02-23,5.4
"1516",2004-02-24,11.37
"1517",2004-02-25,16.2
"1518",2004-02-26,14.27
"1519",2004-02-27,17.79
"1520",2004-02-28,20.01
"1521",2004-02-29,13.13
"1522",2004-03-01,8.49
"1523",2004-03-02,7.61
"1524",2004-03-03,7.88
"1525",2004-03-04,11.55
"1526",2004-03-05,11.82
"1527",2004-03-06,8.26
"1528",2004-03-07,8.74
"1529",2004-03-08,13.58
"1530",2004-03-09,15.01
"1531",2004-03-10,18.64
"1532",2004-03-11,14.46
"1533",2004-03-12,9
"1534",2004-03-13,10.18
"1535",2004-03-14,12.49
"1536",2004-03-15,9.64
"1537",2004-03-16,12.91
"1538",2004-03-17,11.08
"1539",2004-03-18,10
"1540",2004-03-19,11.03
"1541",2004-03-20,15.31
"1542",2004-03-21,7.07
"1543",2004-03-22,16.57
"1544",2004-03-23,22.56
"1545",2004-03-24,19.82
"1546",2004-03-25,17.35
"1547",2004-03-26,16.44
"1548",2004-03-27,14.78
"1549",2004-03-28,9.93
"1550",2004-03-29,12.89
"1551",2004-03-30,8.09
"1552",2004-03-31,12.32
"1553",2004-04-01,19.22
"1554",2004-04-02,18.03
"1555",2004-04-03,15.75
"1556",2004-04-04,17.14
"1557",2004-04-05,11.4
"1558",2004-04-06,9.35
"1559",2004-04-07,6.77
"1560",2004-04-08,12.1
"1561",2004-04-09,7.05
"1562",2004-04-10,7.56
"1563",2004-04-11,8.84
"1564",2004-04-12,16.48
"1565",2004-04-13,25.06
"1566",2004-04-14,24.57
"1567",2004-04-15,16.97
"1568",2004-04-16,15.41
"1569",2004-04-17,15.42
"1570",2004-04-18,14.09
"1571",2004-04-19,11.79
"1572",2004-04-20,9.13
"1573",2004-04-21,8.94
"1574",2004-04-22,8.79
"1575",2004-04-23,10.23
"1576",2004-04-24,11.06
"1577",2004-04-25,11.18
"1578",2004-04-26,10.17
"1579",2004-04-27,11.49
"1580",2004-04-28,18.85
"1581",2004-04-29,16.89
"1582",2004-04-30,13.98
"1583",2004-05-01,15.12
"1584",2004-05-02,13.18
"1585",2004-05-03,11.07
"1586",2004-05-04,16.23
"1587",2004-05-05,15.03
"1588",2004-05-06,13.96
"1589",2004-05-07,12.85
"1590",2004-05-08,12.75
"1591",2004-05-09,15.1
"1592",2004-05-10,14.16
"1593",2004-05-11,15.02
"1594",2004-05-12,15.55
"1595",2004-05-13,17.61
"1596",2004-05-14,16.64
"1597",2004-05-15,16.92
"1598",2004-05-16,15.39
"1599",2004-05-17,17.1
"1600",2004-05-18,14.91
"1601",2004-05-19,13.55
"1602",2004-05-20,12.66
"1603",2004-05-21,12.63
"1604",2004-05-22,10.06
"1605",2004-05-23,10.24
"1606",2004-05-24,10.47
"1607",2004-05-25,8.52
"1608",2004-05-26,9.18
"1609",2004-05-27,9.1
"1610",2004-05-28,9.66
"1611",2004-05-29,6.6
"1612",2004-05-30,8.24
"1613",2004-05-31,9.53
"1614",2004-06-01,10.62
"1615",2004-06-02,12.34
"1616",2004-06-03,9.4
"1617",2004-06-04,9.95
"1618",2004-06-05,8.65
"1619",2004-06-06,6.65
"1620",2004-06-07,6.83
"1621",2004-06-08,9.17
"1622",2004-06-09,9.17
"1623",2004-06-10,8.09
"1624",2004-06-11,7.39
"1625",2004-06-12,6.22
"1626",2004-06-13,7.15
"1627",2004-06-14,8.53
"1628",2004-06-15,8.26
"1629",2004-06-16,10.5
"1630",2004-06-17,15.15
"1631",2004-06-18,10.37
"1632",2004-06-19,8.17
"1633",2004-06-20,8.27
"1634",2004-06-21,9.28
"1635",2004-06-22,11.41
"1636",2004-06-23,8.5
"1637",2004-06-24,10.95
"1638",2004-06-25,10.36
"1639",2004-06-26,10.18
"1640",2004-06-27,9.56
"1641",2004-06-28,8.93
"1642",2004-06-29,8.16
"1643",2004-06-30,10.7
"1644",2004-07-01,9.64
"1645",2004-07-02,7.35
"1646",2004-07-03,6.83
"1647",2004-07-04,7.28
"1648",2004-07-05,6.69
"1649",2004-07-06,7.72
"1650",2004-07-07,7.97
"1651",2004-07-08,7.18
"1652",2004-07-09,8.05
"1653",2004-07-10,8.93
"1654",2004-07-11,8.22
"1655",2004-07-12,6.75
"1656",2004-07-13,7.52
"1657",2004-07-14,8.08
"1658",2004-07-15,10.21
"1659",2004-07-16,9.85
"1660",2004-07-17,10.04
"1661",2004-07-18,13.65
"1662",2004-07-19,15.88
"1663",2004-07-20,12.94
"1664",2004-07-21,5.96
"1665",2004-07-22,7.45
"1666",2004-07-23,7.65
"1667",2004-07-24,7.97
"1668",2004-07-25,7.11
"1669",2004-07-26,5.02
"1670",2004-07-27,6.06
"1671",2004-07-28,6.41
"1672",2004-07-29,12.64
"1673",2004-07-30,10.39
"1674",2004-07-31,7.32
"1675",2004-08-01,15.01
"1676",2004-08-02,15.17
"1677",2004-08-03,15.84
"1678",2004-08-04,12.81
"1679",2004-08-05,14.76
"1680",2004-08-06,13.83
"1681",2004-08-07,8.79
"1682",2004-08-08,8.35
"1683",2004-08-09,10.21
"1684",2004-08-10,6.58
"1685",2004-08-11,8.26
"1686",2004-08-12,11.6
"1687",2004-08-13,21.51
"1688",2004-08-14,12.73
"1689",2004-08-15,8.09
"1690",2004-08-16,6.6
"1691",2004-08-17,7.31
"1692",2004-08-18,6.41
"1693",2004-08-19,6.24
"1694",2004-08-20,7.15
"1695",2004-08-21,5.37
"1696",2004-08-22,6.44
"1697",2004-08-23,5.02
"1698",2004-08-24,6.85
"1699",2004-08-25,6.26
"1700",2004-08-26,7.52
"1701",2004-08-27,5.97
"1702",2004-08-28,6.17
"1703",2004-08-29,8.93
"1704",2004-08-30,5.85
"1705",2004-08-31,7.54
"1706",2004-09-01,11.79
"1707",2004-09-02,16.74
"1708",2004-09-03,23.39
"1709",2004-09-04,42.32
"1710",2004-09-05,45.2
"1711",2004-09-06,22.23
"1712",2004-09-07,13.1
"1713",2004-09-08,10.27
"1714",2004-09-09,8.22
"1715",2004-09-10,11.15
"1716",2004-09-11,12.58
"1717",2004-09-12,15.52
"1718",2004-09-13,15.26
"1719",2004-09-14,17.7
"1720",2004-09-15,17.5
"1721",2004-09-16,12.19
"1722",2004-09-17,7.74
"1723",2004-09-18,6.42
"1724",2004-09-19,13.66
"1725",2004-09-20,22.11
"1726",2004-09-21,21.77
"1727",2004-09-22,16.08
"1728",2004-09-23,14.23
"1729",2004-09-24,15.87
"1730",2004-09-25,32.43
"1731",2004-09-26,39.09
"1732",2004-09-27,15.82
"1733",2004-09-28,10.8
"1734",2004-09-29,6.58
"1735",2004-09-30,7.2
"1736",2004-10-01,8.68
"1737",2004-10-02,11.35
"1738",2004-10-03,11.42
"1739",2004-10-04,9.45
"1740",2004-10-05,10.64
"1741",2004-10-06,14.73
"1742",2004-10-07,20.62
"1743",2004-10-08,14.89
"1744",2004-10-09,11.92
"1745",2004-10-10,9.92
"1746",2004-10-11,10.85
"1747",2004-10-12,10.82
"1748",2004-10-13,12.34
"1749",2004-10-14,8.7
"1750",2004-10-15,15.94
"1751",2004-10-16,13.09
"1752",2004-10-17,9.17
"1753",2004-10-18,10.3
"1754",2004-10-19,6.19
"1755",2004-10-20,8.25
"1756",2004-10-21,10.36
"1757",2004-10-22,15.49
"1758",2004-10-23,14.41
"1759",2004-10-24,10.12
"1760",2004-10-25,6.85
"1761",2004-10-26,13.72
"1762",2004-10-27,15.53
"1763",2004-10-28,13.94
"1764",2004-10-29,7.33
"1765",2004-10-30,7.19
"1766",2004-10-31,9.4
"1767",2004-11-01,11.75
"1768",2004-11-02,10.16
"1769",2004-11-03,8.22
"1770",2004-11-04,6.83
"1771",2004-11-05,14.47
"1772",2004-11-06,20.31
"1773",2004-11-07,14.2
"1774",2004-11-08,12.58
"1775",2004-11-09,14.54
"1776",2004-11-10,18.12
"1777",2004-11-11,13.05
"1778",2004-11-12,6.61
"1779",2004-11-13,5.63
"1780",2004-11-14,16.51
"1781",2004-11-15,19.74
"1782",2004-11-16,13.16
"1783",2004-11-17,15.23
"1784",2004-11-18,10.03
"1785",2004-11-19,6.76
"1786",2004-11-20,6.4
"1787",2004-11-21,6.86
"1788",2004-11-22,5.21
"1789",2004-11-23,7.12
"1790",2004-11-24,11.16
"1791",2004-11-25,17.67
"1792",2004-11-26,17.21
"1793",2004-11-27,8.77
"1794",2004-11-28,12.85
"1795",2004-11-29,12
"1796",2004-11-30,8.49
"1797",2004-12-01,4.47
"1798",2004-12-02,5.73
"1799",2004-12-03,13.28
"1800",2004-12-04,11.88
"1801",2004-12-05,10.57
"1802",2004-12-06,5.22
"1803",2004-12-07,6.82
"1804",2004-12-08,5.38
"1805",2004-12-09,7.76
"1806",2004-12-10,14.68
"1807",2004-12-11,20.04
"1808",2004-12-12,11.98
"1809",2004-12-13,7.72
"1810",2004-12-14,17.52
"1811",2004-12-15,28.83
"1812",2004-12-16,14.93
"1813",2004-12-17,11.87
"1814",2004-12-18,9.65
"1815",2004-12-19,15.5
"1816",2004-12-20,18.83
"1817",2004-12-21,10.77
"1818",2004-12-22,10
"1819",2004-12-23,6.99
"1820",2004-12-24,8.22
"1821",2004-12-25,13.18
"1822",2004-12-26,24.59
"1823",2004-12-27,22.71
"1824",2004-12-28,13.32
"1825",2004-12-29,9.38
"1826",2004-12-30,11.09
"1827",2004-12-31,10.19
"1828",2005-01-01,8.78
"1829",2005-01-02,8.86
"1830",2005-01-03,8.45
"1831",2005-01-04,8.45
"1832",2005-01-05,6.86
"1833",2005-01-06,5.11
"1834",2005-01-07,5.8
"1835",2005-01-08,5.45
"1836",2005-01-09,7.44
"1837",2005-01-10,6.13
"1838",2005-01-11,6.79
"1839",2005-01-12,7.61
"1840",2005-01-13,12.46
"1841",2005-01-14,15.16
"1842",2005-01-15,19.34
"1843",2005-01-16,23.99
"1844",2005-01-17,23.52
"1845",2005-01-18,24.64
"1846",2005-01-19,12.63
"1847",2005-01-20,13.76
"1848",2005-01-21,7.9
"1849",2005-01-22,6.52
"1850",2005-01-23,19.16
"1851",2005-01-24,19.66
"1852",2005-01-25,8.19
"1853",2005-01-26,7.67
"1854",2005-01-27,7.32
"1855",2005-01-28,14.45
"1856",2005-01-29,10.63
"1857",2005-01-30,6.39
"1858",2005-01-31,11.89
"1859",2005-02-01,12.17
"1860",2005-02-02,12.33
"1861",2005-02-03,5.13
"1862",2005-02-04,18.74
"1863",2005-02-05,21.69
"1864",2005-02-06,14.54
"1865",2005-02-07,9.36
"1866",2005-02-08,9.86
"1867",2005-02-09,6.73
"1868",2005-02-10,14.5
"1869",2005-02-11,21
"1870",2005-02-12,13.16
"1871",2005-02-13,9.9
"1872",2005-02-14,8.12
"1873",2005-02-15,4.45
"1874",2005-02-16,4.64
"1875",2005-02-17,6.26
"1876",2005-02-18,16.61
"1877",2005-02-19,15.27
"1878",2005-02-20,10.44
"1879",2005-02-21,6.79
"1880",2005-02-22,4.69
"1881",2005-02-23,6.6
"1882",2005-02-24,7.04
"1883",2005-02-25,6.61
"1884",2005-02-26,9.86
"1885",2005-02-27,16.14
"1886",2005-02-28,14.99
"1887",2005-03-01,18.89
"1888",2005-03-02,13
"1889",2005-03-03,16.44
"1890",2005-03-04,16.75
